shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category
(1401-03),603.0,722.0884875453759,423.2277965296564,1017.8093034833886,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-04),409.0,500.295953848731,202.26126207233148,797.6589538910777,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-05),402.0,342.8388410794976,43.57162507495026,642.4477787327227,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-06),369.0,272.06696607601924,-27.42620435299218,571.0100138923881,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-07),270.0,261.1828196000832,-27.18458534775265,550.8477060325486,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-08),198.0,124.23461905854084,-154.5153421305746,403.268443327813,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-09),79.0,12.47797370647034,-250.96348409784449,269.7416171800994,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-10),84.0,-5.966923229580521,-285.8931106155169,272.64077771766733,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-11),99.0,40.334679307181474,-241.2730204079574,312.62815677301785,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-12),337.0,265.9135311250868,-14.182268847569029,545.450295075733,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-01),599.0,826.1205227413731,537.3764479154906,1117.2147944735375,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-02),1093.0,987.3607434550092,690.1388330187765,1289.3434699553331,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-03),674.0,835.1349201079477,538.2868828682014,1135.1793612854196,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-04),610.0,607.8539282606037,306.12258336476344,906.373856125966,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-05),413.0,441.4198736651932,143.45113824457763,736.5530570172042,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-06),326.0,373.30547870829815,75.02406552422782,671.1028259559923,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-07),360.0,358.9140962662307,72.15507166555994,649.8465524246753,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-08),232.0,234.37596814441025,-55.77202803159369,524.5781638742764,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-09),122.0,129.89732414136148,-154.05392491737405,405.2212933447605,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-10),95.0,121.80567317888116,-157.70652933948384,398.637569005126,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-11),169.0,187.04297039445336,-89.60614778870423,463.8050667326486,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-12),361.0,429.2597867663704,151.43757383730903,706.6192319438483,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-01),969.0,1031.147224495176,733.9268190967043,1329.0972190600796,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-02),1281.0,1203.9649629840378,904.4322142596352,1502.2500449209042,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-03),1323.0,1065.0148624149945,769.7923716569785,1365.1950088089256,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-04),932.0,829.0236694801736,532.9697417848826,1128.1257644003977,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-05),621.0,644.6727528017029,344.8998905007128,944.2491559805666,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-06),500.0,557.0147520590521,258.5105265997441,857.5143051733946,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-07),513.0,509.6987072315881,220.58001387575536,799.2975074135936,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-08),299.0,359.0844323968631,70.05448007448753,646.1809520912699,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-09),178.0,235.1731487549564,-52.35522083864367,522.5385333644422,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-10),142.0,195.3457177257729,-95.10305798957584,480.2982387148995,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-11),200.0,224.4630885965457,-52.96875659233535,504.3231665256124,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-12),540.0,459.9437925656571,168.45545908722875,750.2182255608119,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-01),0.0,1041.7451717521906,743.7840051112471,1343.0467284843746,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-02),0.0,1151.369009827064,855.4736580383681,1448.082803182388,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-03),0.0,1001.621894530918,705.2026538307208,1297.2072422510475,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-04),0.0,749.949138647444,446.9396362443871,1046.989706787973,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-05),0.0,572.8957354057148,274.2087819342456,875.0092749653729,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-06),0.0,481.33844031418727,179.2569680397752,779.5038506854632,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-07),0.0,434.9875597268504,143.40905141316065,724.7543475622231,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-08),0.0,290.892167149992,-3.4106317725949573,579.1166545834084,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-09),0.0,160.66747966886803,-138.27402309386127,451.8077715699899,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-10),0.0,122.59341560582244,-176.94308986823626,412.436976324476,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-11),0.0,166.25885856785885,-132.60062641065656,461.7387866812402,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-12),0.0,381.7597573912493,88.89434690559519,667.7313201675827,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-01),619.0,562.1524028853112,158.11098925846125,968.5647042181124,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-02),838.0,942.7665118742572,531.3633618597732,1348.7923018135264,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-03),974.0,1138.0633286675732,729.0315315660621,1542.7075147859473,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-04),1212.0,1097.681010016742,693.7043949171342,1496.516564962792,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-05),1223.0,1071.105528169004,668.5135461237514,1474.2020617195788,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-06),1244.0,1130.2928570353663,722.7974932731017,1532.5009643569751,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-07),737.0,826.4367421333736,438.3273006982316,1219.6394718323245,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-08),682.0,687.1907849680738,298.92526647503223,1077.5182277870765,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-09),691.0,629.0766888813105,238.157728754326,1017.5839495492098,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-10),788.0,746.1790481237424,345.9615941334219,1135.5117097873974,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-11),933.0,905.1341696530123,513.7778503906601,1293.607884911001,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-12),1112.0,1164.003702253739,787.5674953374896,1539.8712447635817,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-01),534.0,649.2193559643877,247.10330411409757,1052.4920800815055,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-02),891.0,1040.1271393914717,631.8266748187496,1442.9269958070977,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-03),1076.0,1275.9850923880797,869.9316755646395,1677.0595906564536,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-04),1253.0,1303.8547460886602,899.0326263309897,1706.2092790088636,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-05),1376.0,1325.034763433055,922.2131757372024,1728.9207992162528,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-06),1471.0,1448.016096887323,1040.0936510652152,1852.325759384576,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-07),1311.0,1188.1875770688969,799.9667178841572,1577.5395902156292,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-08),1133.0,1100.6467420938395,705.0446918358991,1486.8192478062165,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-09),1063.0,1103.8717640632558,707.5454983069358,1491.047057987319,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-10),1228.0,1253.8829154260509,863.8493329439722,1646.0713301714925,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-11),1403.0,1412.858824025363,1020.6097926097208,1799.8262920092304,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-12),1720.0,1589.5685997433704,1211.837169334079,1965.58768183646,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-01),920.0,990.7863134887522,588.4634325129789,1396.737386196964,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-02),1500.0,1254.3711198104384,856.096881734914,1657.463510668378,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-03),1695.0,1339.3072556864458,936.3168530148276,1746.7715744604989,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-04),1046.0,1079.5228793769156,727.1075425258354,1427.937691892864,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-05),6.0,201.91388523346603,124.3097889911089,283.10594912557525,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-06),4.0,131.47310442076846,77.93986573282699,184.58516429672423,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-07),1.0,24.66166234712177,12.24918497710328,37.85205477702207,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-08),2.0,25.60649220767634,-0.5522893643713243,52.12340177321104,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-09),1.0,3.5927403355379486,-8.404352139775055,16.295948040331027,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-10),4.0,23.03014940669353,-28.29308971588552,76.0677316077633,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-12),2.0,18.844506600801928,-70.03892857889944,110.49300854111507,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-01),0.0,-231.78941045903244,-637.9811075439327,172.83169414608886,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-02),0.0,24.564022731824085,-381.8468899970752,431.7404883851795,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-03),0.0,121.76976543057552,-289.4490186888067,525.8567331856739,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-04),0.0,-42.23415297383255,-451.5087243688772,374.848763889798,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-05),0.0,-174.59155276203057,-588.5783397997382,244.67387016283047,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-06),0.0,-226.1887680581472,-639.0576052466747,200.98439005971548,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-07),0.0,-599.4840280069443,-1006.9064069538296,-179.21871364847888,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-08),0.0,-834.2218539941554,-1254.3949153453789,-398.6727708091704,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-09),0.0,-995.6594708113004,-1428.0521722963613,-545.1919216985407,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-10),0.0,-988.8838505195728,-1444.3974893115887,-522.0770196294836,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-11),0.0,-928.7946058073896,-1394.1419731264152,-444.488163526098,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-12),0.0,-513.2532638266105,-908.6815380910843,-105.89147208392,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-01),24.0,26.183178726390327,8.468982531474424,43.6339423653493,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-02),25.0,24.73949218696413,8.435063238358627,41.002058083551006,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-03),18.0,16.848317698859596,5.250329267614863,28.551052149133408,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-04),19.0,16.255781275932456,5.6775570482958,27.202195141539697,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-05),23.0,24.694430619272477,8.028952119773763,41.296994543317695,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-06),19.0,20.633221614186937,7.229800956205888,34.18106759549926,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-07),25.0,22.40053554077244,7.76122348234815,37.20384688845695,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-08),21.0,19.4482092427069,6.795211385679595,32.20636533475719,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-09),12.0,16.204687512697245,5.635323770919657,26.531776872598744,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-10),17.0,15.66810816368074,4.629503269633263,26.29729063123579,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-11),10.0,32.440061669851,10.860322950074258,53.95731814830601,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-12),0.0,43.242444355088736,14.98574535984286,71.17035091208177,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-01),0.0,46.286667177848216,16.03538647256357,76.74411769596037,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-02),0.0,46.1205403816891,15.867900433730062,76.38627968498416,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-03),0.0,46.76585230389701,16.48996204919026,76.54725093537981,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-04),0.0,46.279488600655526,16.178570709741578,76.19802996879613,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-05),0.0,47.00722629517343,16.734294750760387,77.44070731837591,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-06),0.0,46.68823606865424,16.475170676346057,77.11555558421631,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-07),0.0,45.39483514165399,16.374054380001137,74.37314221926306,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-08),0.0,45.85179633563192,16.863305720699362,74.742994368875,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-09),0.0,45.68356637864207,16.89871916614876,74.80732329342644,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-10),0.0,45.60424472706113,16.594245418898833,74.60622071937819,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1402-11),0.0,22.99047381733454,8.200587757516322,37.38855746167256,سایر خدمات پزشکی و پرستاری,پزشکی و پرستاری
(1401-01),50.0,73.62478802927073,-14.996466532256154,161.83081245647531,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-02),123.0,127.9217348604368,5.998822076180655,248.04270607441944,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-03),147.0,154.24498354077153,37.39658597308574,270.30507886455104,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-04),250.0,195.7642835006678,72.91235651628384,318.9459827883366,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-05),199.0,185.90321899636763,61.8429114125668,311.3324562531592,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-06),161.0,179.78198243768355,54.137485479589735,302.63380285152664,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-07),7.0,159.26592966218897,42.5279122745017,275.1472769748073,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-08),0.0,150.53302329915024,29.83272299148796,270.6968625152376,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-09),0.0,141.34038750899902,20.83617862627215,261.71212361926325,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-10),0.0,137.00490605693116,16.023706694729597,258.8783309996587,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-11),0.0,120.07347862479048,-5.156260666902162,242.5475738729861,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-12),0.0,107.6286389518415,-15.074359470268064,230.50944404379808,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-01),0.0,107.03271022559112,-30.92634417043305,241.89030424366652,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-02),0.0,95.02975927536374,-53.4398951921889,235.5480652526436,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-03),0.0,82.10355777535248,-74.15784220732078,229.52211790039576,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-04),0.0,76.7993656531688,-89.91443251901069,236.7973914309538,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-05),0.0,60.22797316149064,-116.85662886669992,229.3146474801612,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-06),0.0,56.20810557001196,-135.78559216549948,235.5016490783555,سرویس اسباب کشی ویژه,باربری و جابجایی
(1402-07),0.0,2.836690061853326,-30.083551628351977,33.70742762220531,سرویس اسباب کشی ویژه,باربری و جابجایی
(1401-01),5093.0,4953.256272342451,2016.898549690759,7866.156302500986,سرویس عادی نظافت,نظافت و پذیرایی
(1401-02),5122.0,5073.271472447946,2134.888859377416,7970.789202113101,سرویس عادی نظافت,نظافت و پذیرایی
(1401-03),5464.0,5553.486114792799,2627.8136395126817,8472.197997476573,سرویس عادی نظافت,نظافت و پذیرایی
(1401-04),6887.0,7497.512378072412,4572.483781870686,10420.096495026262,سرویس عادی نظافت,نظافت و پذیرایی
(1401-05),7243.0,6575.8852171584695,3672.772083639557,9485.243125720535,سرویس عادی نظافت,نظافت و پذیرایی
(1401-06),7437.0,6617.756529931813,3707.597798355968,9547.345116598615,سرویس عادی نظافت,نظافت و پذیرایی
(1401-07),5003.0,5557.0456054823735,2726.458904898838,8376.79574597081,سرویس عادی نظافت,نظافت و پذیرایی
(1401-08),5142.0,5224.518143694246,2394.7357341009906,8061.363758501811,سرویس عادی نظافت,نظافت و پذیرایی
(1401-09),4865.0,4632.73308753815,1798.6472696391313,7481.222523409799,سرویس عادی نظافت,نظافت و پذیرایی
(1401-10),4574.0,4301.30486565476,1471.0369265479433,7143.435952210399,سرویس عادی نظافت,نظافت و پذیرایی
(1401-11),5962.0,5911.785654163759,3088.492737257928,8747.309006419639,سرویس عادی نظافت,نظافت و پذیرایی
(1401-12),12694.0,13223.756502627635,10487.592356198413,15923.041772376964,سرویس عادی نظافت,نظافت و پذیرایی
(1402-01),4282.0,5264.028224403157,2331.9727762893185,8186.39997741393,سرویس عادی نظافت,نظافت و پذیرایی
(1402-02),5640.0,5388.563503652742,2468.376748245466,8279.877327732456,سرویس عادی نظافت,نظافت و پذیرایی
(1402-03),6297.0,6081.947613804378,3141.192156106697,9014.85715426446,سرویس عادی نظافت,نظافت و پذیرایی
(1402-04),7836.0,8123.30773336737,5165.732726224952,11032.036306667596,سرویس عادی نظافت,نظافت و پذیرایی
(1402-05),6855.0,7419.529608300546,4520.403319597578,10315.638162250149,سرویس عادی نظافت,نظافت و پذیرایی
(1402-06),7121.0,7572.010569592049,4704.782127000891,10490.372881014318,سرویس عادی نظافت,نظافت و پذیرایی
(1402-07),6753.0,6657.581679755189,3885.911130249937,9505.825524437976,سرویس عادی نظافت,نظافت و پذیرایی
(1402-08),7339.0,6458.519606097393,3670.39214511373,9258.406409940691,سرویس عادی نظافت,نظافت و پذیرایی
(1402-09),6791.0,6052.850767331791,3199.90227625141,8844.267657874685,سرویس عادی نظافت,نظافت و پذیرایی
(1402-10),6578.0,5744.534006115902,2845.51907171234,8576.78655001026,سرویس عادی نظافت,نظافت و پذیرایی
(1402-11),8189.0,7529.834764991298,4701.964621262097,10327.859271962354,سرویس عادی نظافت,نظافت و پذیرایی
(1402-12),15860.0,14900.361099742906,12163.162379533878,17676.676119528973,سرویس عادی نظافت,نظافت و پذیرایی
(1403-01),5422.0,7143.702619845735,4209.673999104617,10010.377682322667,سرویس عادی نظافت,نظافت و پذیرایی
(1403-02),6672.0,7241.300978736589,4326.67105470831,10190.74647711881,سرویس عادی نظافت,نظافت و پذیرایی
(1403-03),7777.0,7967.012907063926,5043.534956399711,10882.434320246884,سرویس عادی نظافت,نظافت و پذیرایی
(1403-04),10411.0,9968.190174698891,7039.599664433942,12865.6010730473,سرویس عادی نظافت,نظافت و پذیرایی
(1403-05),9467.0,9478.477701157206,6576.542462023819,12429.795107783675,سرویس عادی نظافت,نظافت و پذیرایی
(1403-06),9549.0,9860.806231649349,6951.930798391844,12813.263582360489,سرویس عادی نظافت,نظافت و پذیرایی
(1403-07),9480.0,9271.528001975512,6459.535234993323,12084.521239706592,سرویس عادی نظافت,نظافت و پذیرایی
(1403-08),8739.0,9434.14457646622,6591.7419387839855,12255.60155048491,سرویس عادی نظافت,نظافت و پذیرایی
(1403-09),8631.0,9298.160788051197,6484.062272715519,12143.261853108432,سرویس عادی نظافت,نظافت و پذیرایی
(1403-10),8358.0,9382.91753743289,6550.9914960534015,12192.483645057302,سرویس عادی نظافت,نظافت و پذیرایی
(1403-11),11111.0,11481.589784600572,8704.217648689752,14316.206266863555,سرویس عادی نظافت,نظافت و پذیرایی
(1403-12),21879.0,19685.86367774999,16857.99165033574,22537.782254379792,سرویس عادی نظافت,نظافت و پذیرایی
(1404-01),0.0,11776.83864673962,8866.740201082213,14693.901707884186,سرویس عادی نظافت,نظافت و پذیرایی
(1404-02),0.0,12499.812236934516,9599.15629738525,15383.029983769486,سرویس عادی نظافت,نظافت و پذیرایی
(1404-03),0.0,13523.723431380482,10626.40215413274,16466.541506805726,سرویس عادی نظافت,نظافت و پذیرایی
(1404-04),0.0,15884.611114284296,12953.465680989397,18792.82659912184,سرویس عادی نظافت,نظافت و پذیرایی
(1404-05),0.0,15614.220187890223,12687.858652162073,18529.968368990943,سرویس عادی نظافت,نظافت و پذیرایی
(1404-06),0.0,16007.731117866191,13072.33619624878,18910.10685511702,سرویس عادی نظافت,نظافت و پذیرایی
(1404-07),0.0,15272.540661321324,12409.880947434882,18069.20284569268,سرویس عادی نظافت,نظافت و پذیرایی
(1404-08),0.0,15404.373943446257,12535.04849476998,18257.04281006819,سرویس عادی نظافت,نظافت و پذیرایی
(1404-09),0.0,15212.47270632288,12334.920412153506,18092.48339746008,سرویس عادی نظافت,نظافت و پذیرایی
(1404-10),0.0,15370.279914568557,12466.212964143224,18217.460540608397,سرویس عادی نظافت,نظافت و پذیرایی
(1404-11),0.0,17612.29566508781,14770.683898807736,20437.97759972037,سرویس عادی نظافت,نظافت و پذیرایی
(1404-12),0.0,24881.89920777969,22059.28330645861,27685.3137646249,سرویس عادی نظافت,نظافت و پذیرایی
(1401-01),1034.0,1016.8212340799608,-36.39457447291341,2061.694138914606,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-02),1011.0,932.3519909528372,-132.5808922716653,1991.377027437128,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-03),899.0,989.5689945082088,-72.31058882792965,2055.7878341526434,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-04),1099.0,1278.9592191730385,227.15898554943655,2328.0915874982074,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-05),1411.0,1408.6667037468742,340.04867707049755,2461.074442280776,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-06),1392.0,1385.398427925512,334.3512348981501,2442.740717972323,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-07),1003.0,1109.714444828359,106.73477210211576,2131.34238610389,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-08),1035.0,886.8757879160079,-146.98822629026606,1913.5721484965304,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-09),1031.0,779.22295126777,-245.248202807406,1811.470072974567,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-10),1016.0,676.857464255219,-346.80968744145093,1695.9547855177775,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-11),1666.0,1081.4573094622992,65.49529454315743,2116.6812770455613,سرویس لوکس نظافت,نظافت و پذیرایی
(1401-12),3146.0,3729.88232487116,2740.8721862848047,4728.4602596477935,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-01),588.0,916.4416546047618,-93.85599620322633,1942.747998005234,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-02),794.0,862.557112565377,-197.1117487530953,1913.4762813963755,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-03),905.0,957.4933593149252,-96.12385332453384,2010.7549373263173,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-04),1171.0,1255.1872748314993,206.8111043965349,2313.6113976910306,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-05),1161.0,1425.4764381364391,373.05000193729495,2481.1527232746266,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-06),1284.0,1439.1905161928682,396.43876265435154,2507.1786765967186,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-07),1282.0,1167.4893900264467,143.54405415764015,2175.657004488516,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-08),1186.0,982.2978287219717,-31.337742173715387,2015.0403453328147,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-09),1302.0,916.4105255180964,-114.2731795519484,1946.5076481631604,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-10),1251.0,807.4188611303614,-205.99716401206507,1835.4878836980224,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-11),1230.0,1249.1224687489116,229.18214212907796,2284.86842925899,سرویس لوکس نظافت,نظافت و پذیرایی
(1402-12),3701.0,3914.476677695309,2926.0309758963167,4914.176447175876,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-01),841.0,1259.8674816624143,203.93514112920343,2308.5916342537294,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-02),1062.0,1124.263689294963,65.99293739207754,2170.58087854248,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-03),1391.0,1269.995162795899,204.52144384805936,2323.6051952405564,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-04),1666.0,1556.9096923445272,502.11525032010337,2611.256897748071,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-05),2136.0,1839.173669657988,787.342888230479,2886.240207141079,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-06),2146.0,2100.728013669571,1043.259859105416,3171.7906595814266,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-07),2186.0,2124.503218676356,1103.998783211123,3157.952762820371,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-08),1920.0,2245.9325412473827,1221.98091387842,3274.148865230526,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-09),1958.0,2480.0609853518804,1445.4197713581818,3514.057763990763,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-10),1930.0,2656.8067149914627,1634.8383134468734,3692.052444474869,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-11),2894.0,3402.9366358590337,2383.7941264620517,4424.853502495677,سرویس لوکس نظافت,نظافت و پذیرایی
(1403-12),8004.0,6492.86972796196,5465.92306690826,7516.85230844187,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-01),0.0,4046.268277266396,2989.3184744837395,5101.596131844536,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-02),0.0,4306.668195816043,3245.246053247419,5369.918805958188,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-03),0.0,4757.52000684742,3704.63315784418,5828.598264666654,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-04),0.0,5340.906901584625,4286.188194176699,6410.973673580877,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-05),0.0,5888.965179279604,4832.402876246631,6959.379957859638,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-06),0.0,6153.9623416059885,5080.184299917788,7244.298262949878,سرویس لوکس نظافت,نظافت و پذیرایی
(1404-07),0.0,6080.1300912358765,5038.965225027887,7114.272747017649,سرویس لوکس نظافت,نظافت و پذیرایی
