shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category
(1404-10),0.0,735.7962012335281,561.3639618146749,910.8852540916134,کلید سازی,خدمات و تعمیرات ساختمان
(1404-11),0.0,761.7674751246052,587.015507459432,937.9305249826284,کلید سازی,خدمات و تعمیرات ساختمان
(1404-12),0.0,843.8585675953759,676.6789300206792,1011.9961639927684,کلید سازی,خدمات و تعمیرات ساختمان
(1405-01),0.0,816.3177310364133,635.3485587850996,995.1863767165833,کلید سازی,خدمات و تعمیرات ساختمان
(1405-02),0.0,857.2532763837811,675.8673006462494,1036.1461747408125,کلید سازی,خدمات و تعمیرات ساختمان
(1405-03),0.0,891.0304156387717,709.3932445395424,1072.1308339940942,کلید سازی,خدمات و تعمیرات ساختمان
(1405-04),0.0,910.49180438628,730.4184659868179,1093.254524984866,کلید سازی,خدمات و تعمیرات ساختمان
(1405-05),0.0,1025.8453835305947,845.7700885169778,1208.653791489457,کلید سازی,خدمات و تعمیرات ساختمان
(1405-06),0.0,1067.632261572012,887.04592298812,1250.2728531594132,کلید سازی,خدمات و تعمیرات ساختمان
(1405-07),0.0,996.605931134696,820.6582117496938,1174.2656126954248,کلید سازی,خدمات و تعمیرات ساختمان
(1405-08),0.0,1033.1730990057254,855.0633013741059,1209.073678457676,کلید سازی,خدمات و تعمیرات ساختمان
(1401-01),359.0,376.6854791990392,198.03731557478383,554.8387019240861,کلید سازی (فوری),خدمات فوری آچاره
(1401-02),417.0,342.9761847031148,162.71677978452342,521.1570357350648,کلید سازی (فوری),خدمات فوری آچاره
(1401-03),372.0,371.2954518711968,191.56108531905448,552.6619134065984,کلید سازی (فوری),خدمات فوری آچاره
(1401-04),452.0,406.24989167072414,228.4579000913652,584.1861498354481,کلید سازی (فوری),خدمات فوری آچاره
(1401-05),420.0,418.1159687408568,238.21471944131144,597.0554848258438,کلید سازی (فوری),خدمات فوری آچاره
(1401-06),399.0,411.8486360469221,232.9507302413665,590.7004951671628,کلید سازی (فوری),خدمات فوری آچاره
(1401-07),235.0,322.9686254761235,151.2022208433756,496.9671463933427,کلید سازی (فوری),خدمات فوری آچاره
(1401-08),292.0,342.4042027546455,169.06885550528816,515.4239173133428,کلید سازی (فوری),خدمات فوری آچاره
(1401-09),264.0,331.13771368611185,155.91734681118675,504.8500231764101,کلید سازی (فوری),خدمات فوری آچاره
(1401-10),285.0,312.6332844547969,139.1298954944061,484.8299871214898,کلید سازی (فوری),خدمات فوری آچاره
(1401-11),316.0,313.1863883114269,139.36299078238886,485.35303388150646,کلید سازی (فوری),خدمات فوری آچاره
(1401-12),291.0,283.04668666918303,115.01718489414412,448.5775951920276,کلید سازی (فوری),خدمات فوری آچاره
(1402-01),279.0,303.0807650331103,122.66723770176075,481.6474787747796,کلید سازی (فوری),خدمات فوری آچاره
(1402-02),319.0,285.7097544888943,107.3207561911992,466.1044573626446,کلید سازی (فوری),خدمات فوری آچاره
(1402-03),394.0,333.16956544708177,153.55518564084193,510.708856431739,کلید سازی (فوری),خدمات فوری آچاره
(1402-04),387.0,387.7257279305336,209.575447571772,566.4275536300354,کلید سازی (فوری),خدمات فوری آچاره
(1402-05),433.0,418.5096523040245,240.671798592244,597.0725467415035,کلید سازی (فوری),خدمات فوری آچاره
(1402-06),471.0,433.9193072749321,254.69670014464475,612.7076045149349,کلید سازی (فوری),خدمات فوری آچاره
(1402-07),399.0,354.95969996135824,180.58587522156512,530.0756573751783,کلید سازی (فوری),خدمات فوری آچاره
(1402-08),410.0,386.0384071367004,209.78813476469523,560.852825534682,کلید سازی (فوری),خدمات فوری آچاره
(1402-09),438.0,374.8776914589087,201.66482250411704,549.3557629530611,کلید سازی (فوری),خدمات فوری آچاره
(1402-10),323.0,347.7538868998765,173.9961165770042,522.2699976942082,کلید سازی (فوری),خدمات فوری آچاره
(1402-11),353.0,339.3820600225484,165.40332458346904,512.2638906968452,کلید سازی (فوری),خدمات فوری آچاره
(1402-12),302.0,300.22678618376534,132.87664609022474,466.49757666200463,کلید سازی (فوری),خدمات فوری آچاره
(1403-01),310.0,316.045982062737,138.33034231631362,495.2685128569642,کلید سازی (فوری),خدمات فوری آچاره
(1403-02),259.0,281.96731927876533,102.40985037612626,460.2516201694806,کلید سازی (فوری),خدمات فوری آچاره
(1403-03),289.0,323.74337850212527,145.48357014626163,503.5188384872981,کلید سازی (فوری),خدمات فوری آچاره
(1403-04),392.0,367.8714670599505,186.7831684225586,552.4296328026979,کلید سازی (فوری),خدمات فوری آچاره
(1403-05),338.0,389.9465573673552,209.9541592746477,568.2739529021882,کلید سازی (فوری),خدمات فوری آچاره
(1403-06),375.0,397.3673268415323,219.6074871408654,578.0716382810198,کلید سازی (فوری),خدمات فوری آچاره
(1403-07),315.0,313.0146036829253,137.46434198221547,487.51316261186287,کلید سازی (فوری),خدمات فوری آچاره
(1403-08),321.0,343.84840160485214,168.05733561831374,518.2140506238374,کلید سازی (فوری),خدمات فوری آچاره
(1403-09),367.0,342.8372721433839,168.0768657751905,515.666923027229,کلید سازی (فوری),خدمات فوری آچاره
(1403-10),352.0,320.81799793666926,147.7903396319771,495.3451637552371,کلید سازی (فوری),خدمات فوری آچاره
(1403-11),334.0,331.66705572779256,158.6800921036142,505.782458224445,کلید سازی (فوری),خدمات فوری آچاره
(1403-12),299.0,325.5657875757334,151.35395994325145,499.6141450294385,کلید سازی (فوری),خدمات فوری آچاره
(1404-01),387.0,359.67119759858315,183.71748639577063,537.510652150131,کلید سازی (فوری),خدمات فوری آچاره
(1404-02),282.0,362.3085386252792,182.39863371430727,537.635200088192,کلید سازی (فوری),خدمات فوری آچاره
(1404-03),415.0,439.7953613738996,260.1985951965236,619.6327333067131,کلید سازی (فوری),خدمات فوری آچاره
(1404-04),424.0,510.1523717973479,331.60789979209216,688.4869881073874,کلید سازی (فوری),خدمات فوری آچاره
(1404-05),618.0,569.8480786541229,393.40285704278585,748.3742472492964,کلید سازی (فوری),خدمات فوری آچاره
(1404-06),599.0,601.8943656784644,419.8086893366229,778.5747970457609,کلید سازی (فوری),خدمات فوری آچاره
(1404-07),587.0,544.1394749744486,368.7245979462498,719.0081156505963,کلید سازی (فوری),خدمات فوری آچاره
(1404-08),689.0,605.4186045182773,429.6223806807545,777.7159303438257,کلید سازی (فوری),خدمات فوری آچاره
(1404-09),1.0,619.7790535481072,447.0305098162779,793.2622139564647,کلید سازی (فوری),خدمات فوری آچاره
(1404-10),0.0,619.9711468647824,447.2311738357469,794.5056524411336,کلید سازی (فوری),خدمات فوری آچاره
(1404-11),0.0,646.1500598141788,474.05848912095104,821.2905371129951,کلید سازی (فوری),خدمات فوری آچاره
(1404-12),0.0,628.6102001875031,459.784857624758,795.6254518316068,کلید سازی (فوری),خدمات فوری آچاره
(1405-01),0.0,690.2010336037393,508.95023277363066,867.4649011030097,کلید سازی (فوری),خدمات فوری آچاره
(1405-02),0.0,695.0215581972507,514.0191693953839,874.1309965219293,کلید سازی (فوری),خدمات فوری آچاره
(1405-03),0.0,771.5479792627089,588.6189849126791,955.0570229677188,کلید سازی (فوری),خدمات فوری آچاره
(1405-04),0.0,842.1536159336857,657.0258775227021,1023.0489049579284,کلید سازی (فوری),خدمات فوری آچاره
(1405-05),0.0,902.9846678589508,717.054800384866,1088.090273215223,کلید سازی (فوری),خدمات فوری آچاره
(1405-06),0.0,934.9144645889032,748.0105408231838,1120.8058250446347,کلید سازی (فوری),خدمات فوری آچاره
(1405-07),0.0,866.4703864685655,680.7197868743498,1049.4858305369953,کلید سازی (فوری),خدمات فوری آچاره
(1405-08),0.0,926.8540048372532,736.1254468378764,1112.9000097428652,کلید سازی (فوری),خدمات فوری آچاره
(1405-09),0.0,30.8228560088188,24.59249993602471,37.17699541338578,کلید سازی (فوری),خدمات فوری آچاره
(1401-01),79.0,38.75678286845424,-83.93368902289276,161.79235846413405,کلید و پریز,برقکاری
(1401-02),98.0,97.02525982559207,-28.07854372156661,223.8297207172276,کلید و پریز,برقکاری
(1401-03),126.0,154.20257665317638,27.262652858861014,280.5540823502654,کلید و پریز,برقکاری
(1401-04),139.0,153.43630416027773,21.101756719509083,285.3207383022087,کلید و پریز,برقکاری
(1401-05),169.0,184.9179527937204,53.09679004265,316.02104691531264,کلید و پریز,برقکاری
(1401-06),147.0,183.1515352589734,51.9813872129871,313.4531137259077,کلید و پریز,برقکاری
(1401-07),116.0,125.11598714009727,1.6438161239304496,247.3806075860097,کلید و پریز,برقکاری
(1401-08),131.0,104.1851111934012,-19.55888768526121,226.56293003081728,کلید و پریز,برقکاری
(1401-09),149.0,115.7971423399204,-10.60908413400609,242.88419195974328,کلید و پریز,برقکاری
(1401-10),141.0,112.20114103593158,-16.0021604205865,238.1521665218713,کلید و پریز,برقکاری
(1401-11),141.0,126.8924367322031,0.6267061389867219,253.7302288864176,کلید و پریز,برقکاری
(1401-12),144.0,141.40494703431224,19.21937255815581,264.92783652810783,کلید و پریز,برقکاری
(1402-01),109.0,108.90267980913497,-23.64181190811963,239.92331312803745,کلید و پریز,برقکاری
(1402-02),174.0,169.09410955845948,36.38573590682095,300.84393513757186,کلید و پریز,برقکاری
(1402-03),213.0,226.48038518240415,96.88711810333793,356.8765568170255,کلید و پریز,برقکاری
(1402-04),248.0,221.08321757883837,90.13980569104828,352.5313295158426,کلید و پریز,برقکاری
(1402-05),229.0,252.9506065194235,120.76203744915396,385.1090913934648,کلید و پریز,برقکاری
(1402-06),228.0,251.8681611851293,119.85849371868264,382.7539584523695,کلید و پریز,برقکاری
(1402-07),194.0,195.4963422412444,68.85155362525407,319.9430636208051,کلید و پریز,برقکاری
(1402-08),161.0,167.39863187411578,45.37868759661976,290.7657872334481,کلید و پریز,برقکاری
(1402-09),161.0,177.33568507396473,55.39155350192825,298.8840987127078,کلید و پریز,برقکاری
(1402-10),158.0,177.33553278252757,50.67556997592435,305.4941266910966,کلید و پریز,برقکاری
(1402-11),177.0,193.23977452549607,66.58640307115068,320.59002930524576,کلید و پریز,برقکاری
(1402-12),202.0,205.67235763333883,83.38505853427806,328.2238358010308,کلید و پریز,برقکاری
(1403-01),140.0,164.84106429728035,43.14364502626117,288.033890960376,کلید و پریز,برقکاری
(1403-02),216.0,236.8618686839263,105.54234866530533,367.2790511300441,کلید و پریز,برقکاری
(1403-03),381.0,296.998018822837,165.21789327242172,428.4067286367157,کلید و پریز,برقکاری
(1403-04),348.0,289.1835831802019,157.80950243830324,420.85097494040303,کلید و پریز,برقکاری
(1403-05),357.0,321.98774731655806,192.61254858591363,453.9081491520736,کلید و پریز,برقکاری
(1403-06),304.0,322.1401324262089,188.76695498072317,453.5318585134667,کلید و پریز,برقکاری
(1403-07),235.0,263.16864909351466,136.4714831293491,390.7138861715763,کلید و پریز,برقکاری
(1403-08),232.0,240.8722965144266,112.87056655201964,367.25411097646247,کلید و پریز,برقکاری
(1403-09),220.0,251.56115478094208,124.0806605242168,378.4881428335136,کلید و پریز,برقکاری
(1403-10),244.0,245.4261528704845,117.83802510475464,371.5437299801855,کلید و پریز,برقکاری
(1403-11),263.0,263.1906183173273,137.0642526208976,390.0034384429376,کلید و پریز,برقکاری
(1403-12),307.0,284.23108443348355,156.70408415976345,410.55530889297296,کلید و پریز,برقکاری
(1404-01),215.0,256.55202956780505,124.56219577075116,386.66237767349895,کلید و پریز,برقکاری
(1404-02),334.0,319.2765804434783,188.98503076408863,451.0185614020026,کلید و پریز,برقکاری
(1404-03),327.0,369.8161449445108,242.75532468332847,497.59148564271874,کلید و پریز,برقکاری
(1404-04),320.0,378.4023170542279,246.82031614067785,510.5630039297932,کلید و پریز,برقکاری
(1404-05),412.0,413.7095400822117,281.9374790738324,545.9196120858958,کلید و پریز,برقکاری
(1404-06),494.0,414.6685603124414,284.459227293739,547.3725476106146,کلید و پریز,برقکاری
(1404-07),381.0,355.8925121699498,229.13302638379903,482.0211361790657,کلید و پریز,برقکاری
(1404-08),345.0,339.8524957743301,213.3133240852113,466.1141201753992,کلید و پریز,برقکاری
(1404-09),0.0,350.4526785539026,223.44613062920567,477.6527395833066,کلید و پریز,برقکاری
(1404-10),0.0,348.40964221019954,221.71320121317655,475.3020886170154,کلید و پریز,برقکاری
(1404-11),0.0,367.2094739618505,239.05312059397968,495.5978673033544,کلید و پریز,برقکاری
(1404-12),0.0,377.4315961845248,255.03906843761743,500.0699581423935,کلید و پریز,برقکاری
(1405-01),0.0,364.1609688359946,234.2712000462735,494.9945865640198,کلید و پریز,برقکاری
(1405-02),0.0,427.8464132749876,296.3440017883311,557.6072588007203,کلید و پریز,برقکاری
(1405-03),0.0,489.2307338471922,356.24640857015333,621.1264012597164,کلید و پریز,برقکاری
(1405-04),0.0,485.4291205965291,353.36524755604074,619.0783779242028,کلید و پریز,برقکاری
(1405-05),0.0,522.7442549369323,391.7494837321394,655.8054071871192,کلید و پریز,برقکاری
(1405-06),0.0,523.1740518886901,391.5687647327589,655.0473497656885,کلید و پریز,برقکاری
(1405-07),0.0,461.927809917445,336.3132406616965,588.3539297951809,کلید و پریز,برقکاری
(1405-08),0.0,444.0567861555494,316.6564637278144,572.9814274485865,کلید و پریز,برقکاری
(1401-01),125.0,104.00030180025838,-20.258611594648297,226.0452147202555,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-02),157.0,147.3824650820182,13.138897833742345,279.16846666339154,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-03),182.0,185.7063348669895,53.133248236632326,319.84189009778567,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-04),169.0,184.9373290445063,51.3177507465492,317.373881666984,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-05),240.0,217.5376608300132,84.7342996716,351.3731306299496,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-06),221.0,232.9997202997232,100.3703123691452,365.5180788960312,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-07),187.0,175.34446302240906,46.34922109049116,302.2558114739541,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-08),188.0,185.28386122486256,56.04038949196319,313.176396189807,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-09),154.0,161.12864645357996,33.159945727050086,289.8522603195525,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-10),165.0,175.32514326477553,45.8470516163644,302.8221203286853,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-11),227.0,207.9929361669804,77.97420134480117,334.9211545647222,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-12),166.0,145.64622297250983,21.19057853551229,267.6935346628277,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-01),156.0,139.86257884763356,16.23485937846926,262.77789188787585,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-02),162.0,184.517253369955,51.60085488078716,317.2389597857993,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-03),193.0,221.3652824275096,87.76620280138307,353.4652817357661,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-04),247.0,221.43774438215237,89.29133999449056,354.66385327947273,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-05),212.0,253.6866996399696,119.1095460982342,387.9191422845766,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-06),260.0,268.24608637741807,135.35386457294922,400.24094156012586,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-07),199.0,214.9830027190565,87.36834788015707,343.5047176864164,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-08),225.0,223.0574155101369,94.52807491361844,351.6862424283708,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-09),194.0,201.234773835609,72.07628534710098,329.906016977233,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-10),188.0,218.2110333788901,89.94490059304364,346.20345216021894,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-11),222.0,252.7180904637056,124.87932598773747,381.86093594723,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1402-12),164.0,193.17183326536028,69.20854038330413,316.3378881577353,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-01),190.0,194.07560238629665,61.25667929796105,326.02174945381023,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-02),255.0,240.65934080095357,107.1715905275267,373.1683534208609,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-03),339.0,278.50612857403496,145.71033182588468,411.1211801304957,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-04),335.0,282.333344096505,149.78213870727626,415.9914576982949,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-05),325.0,315.19361405557333,182.49785518193767,448.99637729430566,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-06),331.0,333.61816875044184,200.46338460242723,464.6923696116341,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-07),283.0,278.9763855812793,151.04489671518175,405.9375130698911,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-08),272.0,288.07961687365673,159.1977662591921,416.6331629741673,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-09),264.0,265.9029735608702,137.43289720677834,391.1376896195927,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-10),317.0,286.2013716675175,158.72959976137005,415.1233787167058,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-11),347.0,318.32344420963216,189.77708986012803,446.49372530646906,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1403-12),273.0,263.82512323940864,136.36959756614746,393.0783537107565,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-01),238.0,267.17190136951325,133.0944461003988,398.8748961758421,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-02),297.0,308.97279198670554,174.3862403428263,441.2669661860215,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-03),293.0,304.53247321709483,188.89863482631932,420.4105179076984,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-04),288.0,353.4482054334328,221.22116967502,486.8865669153204,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-05),389.0,381.5987663215968,249.6754817841247,514.3602236655453,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-06),412.0,404.6441222586823,272.27984806849554,538.4963654724788,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-07),359.0,343.91622317650774,215.21729163509644,471.8754283358662,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-08),372.0,352.23997809861453,222.96493164302692,481.0834625557188,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-09),0.0,334.1747317847677,205.74351379591465,460.0718734065591,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-10),0.0,353.50001820391145,224.80439619420093,482.6332831176855,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-11),0.0,383.768571138451,255.5155022079918,511.1286375138946,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1404-12),0.0,316.6848523189122,192.52455874774589,439.870073505777,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-01),0.0,336.36574315577246,202.7951032357858,467.983439784786,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-02),0.0,376.4859033232591,245.2020089020636,509.316324494695,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-03),0.0,414.5003070711959,282.62908590786964,546.8595199335964,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-04),0.0,420.5626596811997,288.5056338793617,554.1605639465395,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-05),0.0,450.3475282434303,317.1794780415345,583.6777491123611,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-06),0.0,472.9249422021848,340.92639288089714,605.8875906330003,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-07),0.0,409.545700654262,281.85439352745,537.5582767760442,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1405-08),0.0,419.2049255005306,289.4588655302434,547.8313064952325,کناف کاری (K-Plus),خدمات و تعمیرات ساختمان
(1401-01),111.0,103.67112547744108,3.3901594212224304,204.2020678081492,کوتاهی مو بانوان,زیبایی بانوان
(1401-02),166.0,124.39602051963118,25.473583203884893,225.77190545834583,کوتاهی مو بانوان,زیبایی بانوان
(1401-03),127.0,129.60060486051907,29.24136494077123,229.2596335884508,کوتاهی مو بانوان,زیبایی بانوان
(1401-04),131.0,134.62837061983228,38.68360622706012,231.90551702478143,کوتاهی مو بانوان,زیبایی بانوان
(1401-05),145.0,130.09167406288128,31.326747918108737,229.7004543230746,کوتاهی مو بانوان,زیبایی بانوان
(1401-06),106.0,110.27634964533692,13.966691825865167,208.24504244734,کوتاهی مو بانوان,زیبایی بانوان
(1401-07),82.0,98.1091164721837,11.81075220300855,185.3032095950276,کوتاهی مو بانوان,زیبایی بانوان
(1401-08),89.0,96.01250877536704,-1.4861128099765746,193.10566794005973,کوتاهی مو بانوان,زیبایی بانوان
(1401-09),94.0,102.6514652746091,12.731829160217927,192.8492985990662,کوتاهی مو بانوان,زیبایی بانوان
(1401-10),98.0,93.38055182182056,3.1078568144942134,183.91849434960795,کوتاهی مو بانوان,زیبایی بانوان
(1401-11),84.0,97.81067913788289,11.019897178345827,184.36534007710705,کوتاهی مو بانوان,زیبایی بانوان
(1401-12),199.0,223.13326927791655,133.3878964931498,313.91312568551564,کوتاهی مو بانوان,زیبایی بانوان
(1402-01),96.0,106.64393263138,16.317352654279865,196.53842812008287,کوتاهی مو بانوان,زیبایی بانوان
(1402-02),132.0,122.9202775869298,32.608183578344295,214.71241977884185,کوتاهی مو بانوان,زیبایی بانوان
(1402-03),138.0,138.46212677947656,40.965157861419925,235.03671083083395,کوتاهی مو بانوان,زیبایی بانوان
(1402-04),149.0,151.66660492170277,51.83219559779205,250.9753963107624,کوتاهی مو بانوان,زیبایی بانوان
(1402-05),120.0,140.88779778159918,43.86034435265995,237.465043860012,کوتاهی مو بانوان,زیبایی بانوان
(1402-06),115.0,122.39591271500709,28.048182725106034,215.23231671610705,کوتاهی مو بانوان,زیبایی بانوان
(1402-07),121.0,125.84677856960374,29.67124761950763,223.79741992040783,کوتاهی مو بانوان,زیبایی بانوان
(1402-08),108.0,106.91615067964314,16.652306293899684,197.9610379342913,کوتاهی مو بانوان,زیبایی بانوان
(1402-09),131.0,119.25529442516536,28.513688873301778,209.75545454085463,کوتاهی مو بانوان,زیبایی بانوان
(1402-10),103.0,116.54915892808528,23.38017399680581,211.1969880672785,کوتاهی مو بانوان,زیبایی بانوان
(1402-11),151.0,128.97192328165644,32.94607563015192,225.89798167268137,کوتاهی مو بانوان,زیبایی بانوان
(1402-12),272.0,244.3491749934166,155.19122471370645,334.63664699476305,کوتاهی مو بانوان,زیبایی بانوان
(1403-01),106.0,139.82450983782803,40.29096513512663,240.26792068923183,کوتاهی مو بانوان,زیبایی بانوان
(1403-02),116.0,158.79071537545246,60.14884340839638,260.23191658053963,کوتاهی مو بانوان,زیبایی بانوان
(1403-03),186.0,161.55545901277745,64.43505915717165,258.7806542750606,کوتاهی مو بانوان,زیبایی بانوان
(1403-04),214.0,174.15293788385978,74.70781574461012,275.1994907444185,کوتاهی مو بانوان,زیبایی بانوان
(1403-05),209.0,167.93078814398257,67.18701955851768,268.57049661632215,کوتاهی مو بانوان,زیبایی بانوان
(1403-06),132.0,143.05499017584472,46.084916855167954,238.76380582473345,کوتاهی مو بانوان,زیبایی بانوان
(1403-07),142.0,132.4569321826491,42.99820530274316,222.89624999320185,کوتاهی مو بانوان,زیبایی بانوان
(1403-08),112.0,116.67579690334584,26.877088383873456,207.31142985791573,کوتاهی مو بانوان,زیبایی بانوان
(1403-09),146.0,134.95778091980574,38.26248813313337,230.65398044202647,کوتاهی مو بانوان,زیبایی بانوان
(1403-10),126.0,123.57509116797983,26.35686515355956,220.6292082259579,کوتاهی مو بانوان,زیبایی بانوان
(1403-11),120.0,122.68484851909008,28.46598435428781,216.22299288427416,کوتاهی مو بانوان,زیبایی بانوان
(1403-12),307.0,252.10554261725815,155.39913835965905,349.6720368024493,کوتاهی مو بانوان,زیبایی بانوان
(1404-01),86.0,113.83145847234007,24.593282033459356,203.4568950835724,کوتاهی مو بانوان,زیبایی بانوان
(1404-02),135.0,143.150903487276,42.91113355913724,241.9459811936824,کوتاهی مو بانوان,زیبایی بانوان
(1404-03),124.0,140.18171117376195,43.51969862771296,236.91473543492097,کوتاهی مو بانوان,زیبایی بانوان
(1404-04),101.0,144.75139698199885,47.48938365414288,241.28945868785053,کوتاهی مو بانوان,زیبایی بانوان
(1404-05),101.0,130.94407568808415,36.29405262754004,222.17534437500584,کوتاهی مو بانوان,زیبایی بانوان
(1404-06),114.0,101.67055530872904,14.88114171680089,187.39658263632887,کوتاهی مو بانوان,زیبایی بانوان
(1404-07),113.0,102.9930157611146,12.201514517447238,193.83248351537952,کوتاهی مو بانوان,زیبایی بانوان
(1404-08),102.0,88.67941699358985,-1.897168556980536,179.5717000413668,کوتاهی مو بانوان,زیبایی بانوان
(1404-09),0.0,102.45674353022808,5.193345084513456,198.5462167395733,کوتاهی مو بانوان,زیبایی بانوان
(1404-10),0.0,90.95052504471576,-5.786257141512633,189.48090286550817,کوتاهی مو بانوان,زیبایی بانوان
(1404-11),0.0,97.33864782373306,0.7604744198671167,193.96087743194173,کوتاهی مو بانوان,زیبایی بانوان
(1404-12),0.0,214.1163761264808,120.01427515901143,307.6343849006483,کوتاهی مو بانوان,زیبایی بانوان
(1405-01),0.0,92.87414663632416,-7.670817573768684,193.39263030305773,کوتاهی مو بانوان,زیبایی بانوان
(1405-02),0.0,111.31766848707096,11.140667493871776,210.10898088645732,کوتاهی مو بانوان,زیبایی بانوان
(1405-03),0.0,111.93065841499012,11.321628655673058,211.9807795682561,کوتاهی مو بانوان,زیبایی بانوان
(1405-04),0.0,116.65918933808928,15.67374946889526,217.0525508546675,کوتاهی مو بانوان,زیبایی بانوان
(1405-05),0.0,106.17176739118489,6.974451678308312,207.2649005840375,کوتاهی مو بانوان,زیبایی بانوان
(1405-06),0.0,83.6003808103503,-17.204272539750715,182.79524237352464,کوتاهی مو بانوان,زیبایی بانوان
(1405-07),0.0,79.81579737227061,-18.154550198204003,176.82281646660834,کوتاهی مو بانوان,زیبایی بانوان
(1405-08),0.0,59.20896411721922,-35.05144655536687,152.987129191454,کوتاهی مو بانوان,زیبایی بانوان
(1401-01),12.0,17.234475502068126,3.5586149495766266,30.78466428021646,کوتاهی مو کودک (پسرانه),کودک
(1401-02),21.0,21.91816979473837,6.842631629503492,36.82397343406658,کوتاهی مو کودک (پسرانه),کودک
(1401-03),16.0,20.51325334421765,6.902066766539847,34.30017021640008,کوتاهی مو کودک (پسرانه),کودک
(1401-04),23.0,21.60639653252122,4.242589068135822,38.84170965853676,کوتاهی مو کودک (پسرانه),کودک
(1401-05),17.0,13.998416577074336,2.8114178166636736,25.22530436358275,کوتاهی مو کودک (پسرانه),کودک
(1401-06),19.0,16.62445187609644,3.188507655482861,30.36724002213518,کوتاهی مو کودک (پسرانه),کودک
(1401-07),20.0,22.507258376767663,5.26833789551057,39.716383552554674,کوتاهی مو کودک (پسرانه),کودک
(1401-08),17.0,15.795879060709916,3.787486243249843,28.016546290276796,کوتاهی مو کودک (پسرانه),کودک
(1401-09),24.0,20.678171616341,6.890381748182904,34.45639689079323,کوتاهی مو کودک (پسرانه),کودک
(1401-10),8.0,12.835435097481186,2.9571827652631977,22.66544961950044,کوتاهی مو کودک (پسرانه),کودک
(1401-11),28.0,21.607183570201528,6.6045508072891606,36.35221113901967,کوتاهی مو کودک (پسرانه),کودک
