shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1404-05),292.0,318.1871985033894,150.91057519500453,486.1980423625735,حیوانات خانگی
(1404-06),296.0,283.00434871792737,112.23129892067178,450.45362286664505,حیوانات خانگی
(1404-07),289.0,272.29028611342477,110.22578634624446,434.45335837488307,حیوانات خانگی
(1404-08),299.0,271.1616208891254,108.77384185413266,433.93335221662596,حیوانات خانگی
(1404-09),0.0,287.97437674932195,125.73492366306606,449.69919511815374,حیوانات خانگی
(1404-10),0.0,332.39916861421744,168.7274952859145,496.1007563001763,حیوانات خانگی
(1404-11),0.0,314.76864245725824,153.0087399626151,477.35472484031743,حیوانات خانگی
(1404-12),0.0,389.9069704229546,229.37925720916311,547.9826060549553,حیوانات خانگی
(1405-01),0.0,390.5159467732776,219.4888198866409,561.6002342566351,حیوانات خانگی
(1405-02),0.0,343.7201687417929,172.09802957274775,516.1610267641836,حیوانات خانگی
(1405-03),0.0,304.6133283465432,132.53393264781653,478.3098555911074,حیوانات خانگی
(1405-04),0.0,295.982936869683,119.43052527422314,472.4975940231558,حیوانات خانگی
(1405-05),0.0,270.4012567679195,91.26840995010065,450.2591034248267,حیوانات خانگی
(1405-06),0.0,235.27970105834729,55.60745433704176,417.30378746937055,حیوانات خانگی
(1401-01),54.0,53.37559834821196,7.927578477977593,99.79583634521744,خدمات بیمه‌
(1401-02),60.0,49.00221878646494,4.858405350526843,92.84825579141756,خدمات بیمه‌
(1401-03),42.0,38.46448980259974,5.984253522761656,70.23579681027864,خدمات بیمه‌
(1401-04),45.0,49.981375547302896,8.232189311977105,92.57904081072371,خدمات بیمه‌
(1401-05),46.0,44.810598587297015,6.205768017493394,82.99186917826647,خدمات بیمه‌
(1401-06),49.0,52.35644309709264,8.348631926007945,96.53784985249764,خدمات بیمه‌
(1401-07),33.0,40.11201061861908,5.551490253328789,75.27494621241941,خدمات بیمه‌
(1401-08),51.0,48.49367444082458,6.267477237210645,91.12383012018091,خدمات بیمه‌
(1401-09),33.0,39.173386023809165,6.039068862490907,72.36422939417261,خدمات بیمه‌
(1401-10),36.0,45.13832418731498,6.422377214088105,83.77332410319713,خدمات بیمه‌
(1401-11),39.0,43.74918486276642,7.496495693326407,80.28762530214765,خدمات بیمه‌
(1401-12),79.0,54.83402582812766,8.170225187244434,100.76803009661315,خدمات بیمه‌
(1402-01),3.0,7.0934561007394406,1.4698054604875774,13.225515061304936,خدمات بیمه‌
(1402-03),1.0,2.186988629324023,0.26579720515878164,4.161200673631458,خدمات بیمه‌
(1402-09),1.0,26.591710521783988,5.392043252586268,47.81610410155057,خدمات بیمه‌
(1402-10),0.0,69.53707335295431,12.396002493829274,126.55116057143942,خدمات بیمه‌
(1402-11),0.0,70.35224721704199,13.047856764012415,128.27322803990288,خدمات بیمه‌
(1402-12),0.0,68.96194211620258,13.60653965559818,125.12984824307676,خدمات بیمه‌
(1403-01),0.0,72.94536929703705,13.357574927667864,132.85104254565962,خدمات بیمه‌
(1403-02),0.0,73.3709060451021,13.68630021629103,132.5117069224128,خدمات بیمه‌
(1403-03),0.0,74.73763264378252,14.783874045099308,134.15180583570753,خدمات بیمه‌
(1403-04),0.0,73.16997225470438,14.035717066891477,132.17227868938087,خدمات بیمه‌
(1403-05),0.0,75.15118881951238,15.749636606044461,134.5589944342826,خدمات بیمه‌
(1403-06),0.0,73.74766575127016,14.520108673773906,132.84190404790795,خدمات بیمه‌
(1403-07),0.0,72.16611315019352,14.361283529079596,129.73184354692782,خدمات بیمه‌
(1403-08),0.0,73.49659790173334,15.856700819896767,130.3694279934342,خدمات بیمه‌
(1403-09),0.0,48.13694790270868,9.564562063163946,86.17614483138355,خدمات بیمه‌
(1401-01),638.0,619.5348110192343,206.47541010837665,1033.6061780881294,خدمات شیشه ای ساختمان
(1401-02),748.0,849.197303538716,438.16701694927167,1266.1384633992805,خدمات شیشه ای ساختمان
(1401-03),872.0,801.5522969424795,386.52610984103,1215.7720219438988,خدمات شیشه ای ساختمان
(1401-04),896.0,851.1663172330126,445.1827659765805,1267.022905692547,خدمات شیشه ای ساختمان
(1401-05),973.0,902.044746125662,489.26006156672014,1315.0273887248002,خدمات شیشه ای ساختمان
(1401-06),831.0,878.3122236509377,463.9213992896397,1287.277072758773,خدمات شیشه ای ساختمان
(1401-07),808.0,948.781472100367,550.420279781418,1347.1451099713145,خدمات شیشه ای ساختمان
(1401-08),1097.0,969.2416909457684,565.1996430303979,1368.8146077282963,خدمات شیشه ای ساختمان
(1401-09),946.0,949.8028482738808,554.2936009628911,1348.3980792306552,خدمات شیشه ای ساختمان
(1401-10),1030.0,838.988105019341,439.2200243118024,1236.9951849435251,خدمات شیشه ای ساختمان
(1401-11),1047.0,979.8368440690324,579.8258334721424,1379.9998600021756,خدمات شیشه ای ساختمان
(1401-12),1096.0,1182.958764184367,798.9788996558785,1566.7517248610961,خدمات شیشه ای ساختمان
(1402-01),734.0,765.3873858684907,355.49829843190025,1178.7878049808705,خدمات شیشه ای ساختمان
(1402-02),840.0,998.5307721488384,587.5711526689347,1415.9358699004717,خدمات شیشه ای ساختمان
(1402-03),996.0,951.0601854181904,539.0568180008222,1363.4078662940176,خدمات شیشه ای ساختمان
(1402-04),951.0,1015.7843681086526,606.3331199177368,1432.7732367767007,خدمات شیشه ای ساختمان
(1402-05),991.0,1080.1452227179834,666.8648640545292,1491.1567299608687,خدمات شیشه ای ساختمان
(1402-06),1120.0,1072.2000401079983,659.6094429561366,1489.136910114838,خدمات شیشه ای ساختمان
(1402-07),1227.0,1175.372913161546,774.9813251238353,1572.217740135103,خدمات شیشه ای ساختمان
(1402-08),1167.0,1224.407965157196,822.1671066012848,1621.4088608518807,خدمات شیشه ای ساختمان
(1402-09),1116.0,1241.9151042092053,840.2449187893031,1641.2522489406276,خدمات شیشه ای ساختمان
(1402-10),1091.0,1170.3827192349079,774.318280972885,1571.4371753908147,خدمات شیشه ای ساختمان
(1402-11),1379.0,1349.2716463392183,946.2476448559373,1746.7660870744392,خدمات شیشه ای ساختمان
(1402-12),1665.0,1583.1161668334314,1199.5520384722004,1966.4871745875218,خدمات شیشه ای ساختمان
(1403-01),1183.0,1225.3935601834569,807.6411718236894,1642.042644861983,خدمات شیشه ای ساختمان
(1403-02),1468.0,1511.8222308893605,1098.7133091079575,1926.4523730793856,خدمات شیشه ای ساختمان
(1403-03),1575.0,1497.4767060147096,1079.8319999046255,1910.5500967153885,خدمات شیشه ای ساختمان
(1403-04),1582.0,1594.8107685574278,1185.4351126963795,2007.6325801734172,خدمات شیشه ای ساختمان
(1403-05),1782.0,1681.4105453744507,1267.9845217521872,2094.088061195825,خدمات شیشه ای ساختمان
(1403-06),1753.0,1691.0090703717535,1273.9076262354722,2102.909136024195,خدمات شیشه ای ساختمان
(1403-07),1773.0,1767.4391535699192,1364.6685242825383,2169.6347513875694,خدمات شیشه ای ساختمان
(1403-08),1788.0,1796.524880895964,1399.37566836811,2195.9378698900323,خدمات شیشه ای ساختمان
(1403-09),1926.0,1783.7012717701464,1380.2680913010129,2179.8885707569207,خدمات شیشه ای ساختمان
(1403-10),1549.0,1680.5934530785814,1282.2455694561424,2079.482664868259,خدمات شیشه ای ساختمان
(1403-11),1765.0,1806.7606118898946,1406.3071527764228,2208.4451551376587,خدمات شیشه ای ساختمان
(1403-12),2164.0,2043.2793640457658,1643.3982767377593,2441.485224698376,خدمات شیشه ای ساختمان
(1404-01),1519.0,1620.9300182995698,1205.488625665215,2036.5444030032172,خدمات شیشه ای ساختمان
(1404-02),2130.0,1847.0982130358784,1432.9719602011223,2260.103930204175,خدمات شیشه ای ساختمان
(1404-03),1594.0,1787.0817301791535,1372.0947825180097,2199.570310746453,خدمات شیشه ای ساختمان
(1404-04),1876.0,1849.7086072198538,1432.586961496991,2260.2853847737265,خدمات شیشه ای ساختمان
(1404-05),1827.0,1875.4817392594628,1461.237798406854,2285.5666373044555,خدمات شیشه ای ساختمان
(1404-06),1812.0,1864.6595822572347,1452.9931575938597,2274.3552682873546,خدمات شیشه ای ساختمان
(1404-07),2089.0,1895.6248560060465,1489.9043660660386,2292.64836617641,خدمات شیشه ای ساختمان
(1404-08),2168.0,1901.6934332064002,1501.2273030705553,2301.6627419543624,خدمات شیشه ای ساختمان
(1404-09),0.0,1891.4634496965987,1487.761890617719,2292.9331852514333,خدمات شیشه ای ساختمان
(1404-10),0.0,1777.150817469239,1373.988604249245,2177.1619808381433,خدمات شیشه ای ساختمان
(1404-11),0.0,1907.1489001575958,1505.7463085482323,2306.28602427943,خدمات شیشه ای ساختمان
(1404-12),0.0,2068.472884198868,1682.1121532167272,2457.9487257718383,خدمات شیشه ای ساختمان
(1405-01),0.0,1723.9806892031042,1306.0844303726005,2136.8966244658,خدمات شیشه ای ساختمان
(1405-02),0.0,1946.178043399602,1532.5173978068347,2359.564278784859,خدمات شیشه ای ساختمان
(1405-03),0.0,1888.1438398407527,1476.2340984186071,2302.074987880099,خدمات شیشه ای ساختمان
(1405-04),0.0,1943.4849925261826,1518.334080280207,2365.0680461979655,خدمات شیشه ای ساختمان
(1405-05),0.0,1979.0211297114292,1555.0907704454767,2399.3631416859766,خدمات شیشه ای ساختمان
(1405-06),0.0,1962.107251852674,1531.0354223754607,2387.433175300338,خدمات شیشه ای ساختمان
(1401-01),935.0,989.1832192709455,700.7001384140777,1279.0966158363383,خدمات فوری آچاره
(1401-02),1073.0,969.1017154725304,678.818898735149,1258.2955229349282,خدمات فوری آچاره
(1401-03),1000.0,1005.8833901421759,713.7945096318358,1297.5042622463288,خدمات فوری آچاره
(1401-04),1184.0,1118.062590270095,826.5921869234517,1404.642791388115,خدمات فوری آچاره
(1401-05),1241.0,1162.1492038194388,873.1266644678428,1453.2772698528504,خدمات فوری آچاره
(1401-06),989.0,927.9964121237615,642.1819941704952,1214.234978313385,خدمات فوری آچاره
(1401-07),330.0,537.5008766903061,256.78967871365364,822.2822784986314,خدمات فوری آچاره
(1401-08),464.0,530.8791288243418,252.29325432518792,812.087196675635,خدمات فوری آچاره
(1401-09),429.0,519.6002804586823,237.6586759606936,801.3013919109488,خدمات فوری آچاره
(1401-10),516.0,528.9844027963721,248.39541235620234,810.5902812509559,خدمات فوری آچاره
(1401-11),577.0,549.2055371400425,268.0151122374313,829.0096082124943,خدمات فوری آچاره
(1401-12),575.0,566.0676341933975,295.3532790720716,837.8488354041825,خدمات فوری آچاره
(1402-01),601.0,509.8808056024594,222.45940296632125,798.5256324336543,خدمات فوری آچاره
(1402-02),623.0,570.3078079777823,281.3528242003021,860.4918158463294,خدمات فوری آچاره
(1402-03),765.0,692.3206877014306,400.93651383966903,978.9995361913501,خدمات فوری آچاره
(1402-04),833.0,891.4965476835546,603.1672411500582,1180.8916727820872,خدمات فوری آچاره
(1402-05),836.0,1020.1535704409647,729.9137789189107,1314.6958672267922,خدمات فوری آچاره
(1402-06),840.0,878.942985572847,590.0987698252366,1167.4260511320651,خدمات فوری آچاره
(1402-07),676.0,560.0350794455602,276.9463432799772,838.8273506532713,خدمات فوری آچاره
(1402-08),692.0,620.1866710959124,344.06423411598865,902.055970989591,خدمات فوری آچاره
(1402-09),723.0,654.3418444137794,372.5086491416115,935.6474972066943,خدمات فوری آچاره
(1402-10),647.0,680.4376237664505,397.21380912461893,962.3924559846909,خدمات فوری آچاره
(1402-11),737.0,701.4054600349392,419.1384878688118,977.5550256081937,خدمات فوری آچاره
(1402-12),714.0,713.9101977601916,444.7207261880228,987.8318067782906,خدمات فوری آچاره
(1403-01),632.0,675.4242129353746,389.3175476801792,964.0700546868783,خدمات فوری آچاره
(1403-02),595.0,724.1316261592508,437.50170585210316,1015.5751773267709,خدمات فوری آچاره
(1403-03),932.0,856.6810361971292,566.3406082337483,1146.995500471135,خدمات فوری آچاره
(1403-04),1153.0,1055.950359354586,769.1085262318098,1345.2261240112055,خدمات فوری آچاره
(1403-05),1131.0,1190.8055518363913,903.2040565047719,1480.463485640024,خدمات فوری آچاره
(1403-06),933.0,1059.3592942724265,769.7882732561362,1348.2626677745598,خدمات فوری آچاره
(1403-07),820.0,741.7598872843787,460.83414816110223,1021.0704623731981,خدمات فوری آچاره
(1403-08),819.0,813.213399631481,534.620011760307,1090.6227791491824,خدمات فوری آچاره
(1403-09),923.0,866.2993230805772,587.8296672621195,1148.7370130578825,خدمات فوری آچاره
(1403-10),891.0,894.4117517769376,612.8578464048821,1176.8348813781686,خدمات فوری آچاره
(1403-11),902.0,939.4528869679522,662.8415944768807,1219.533944113791,خدمات فوری آچاره
(1403-12),975.0,999.6763033461841,719.5847307325747,1280.8719031657574,خدمات فوری آچاره
(1404-01),955.0,965.5153231311674,672.8326038885293,1254.063473814323,خدمات فوری آچاره
(1404-02),986.0,1039.9862080735236,749.7042557797308,1331.5308547955824,خدمات فوری آچاره
(1404-03),1082.0,1200.682576681519,912.8768108669931,1490.717240320334,خدمات فوری آچاره
(1404-04),1298.0,1410.710802526201,1123.3658175242686,1702.4210243427433,خدمات فوری آچاره
(1404-05),1753.0,1569.886564791609,1278.562537858539,1858.737117964055,خدمات فوری آچاره
(1404-06),1558.0,1440.819684302929,1152.692881443378,1731.5597185720392,خدمات فوری آچاره
(1404-07),1336.0,1128.3210176303355,854.0526554527763,1413.2101269158998,خدمات فوری آچاره
(1404-08),1512.0,1222.886645770123,943.9857576755426,1502.2254756377213,خدمات فوری آچاره
(1404-09),1.0,1272.5537067372363,991.8963529994163,1553.1957163136967,خدمات فوری آچاره
(1404-10),0.0,1313.8024994509174,1035.1276457403471,1592.983242601602,خدمات فوری آچاره
(1404-11),0.0,1362.6495501618558,1083.2537678113767,1641.8239284767164,خدمات فوری آچاره
(1404-12),0.0,1380.5502775397874,1106.7471548608105,1653.7598533899975,خدمات فوری آچاره
(1405-01),0.0,1397.0372665822547,1106.1233092693396,1690.7780529551671,خدمات فوری آچاره
(1405-02),0.0,1475.6703682273828,1177.2361554654765,1773.229814742795,خدمات فوری آچاره
(1405-03),0.0,1635.003709712952,1332.0559115841663,1935.9883250698408,خدمات فوری آچاره
(1405-04),0.0,1842.6069450089997,1536.1667762027748,2151.2615651411925,خدمات فوری آچاره
(1405-05),0.0,2007.9786630788,1698.6983736699226,2320.107753888983,خدمات فوری آچاره
(1405-06),0.0,1876.6199690972096,1559.5440630344212,2194.4893313987222,خدمات فوری آچاره
(1401-01),2736.0,2806.026503372371,-63.525631338898116,5710.1360370922785,خدمات و تعمیرات خودرو
(1401-02),2798.0,2625.774791682202,-244.9834773683712,5492.9000929754675,خدمات و تعمیرات خودرو
(1401-03),3128.0,4148.4402393633445,1270.8833603361488,6972.24659065884,خدمات و تعمیرات خودرو
(1401-04),4283.0,4132.2083764907475,1228.7245827675447,6997.080664971137,خدمات و تعمیرات خودرو
(1401-05),4787.0,4428.78376789453,1563.388832035148,7300.5920258667675,خدمات و تعمیرات خودرو
(1401-06),3964.0,3782.38914768876,855.0849041696107,6648.09046215322,خدمات و تعمیرات خودرو
(1401-07),2673.0,2825.857804365599,70.99925501826145,5621.747593114079,خدمات و تعمیرات خودرو
(1401-08),2878.0,2836.7847967301523,29.25073425883318,5613.791776919141,خدمات و تعمیرات خودرو
(1401-09),3094.0,3112.7036255489593,339.93487804696804,5883.576270943968,خدمات و تعمیرات خودرو
(1401-10),3852.0,3065.2258869195825,276.90706768265505,5889.824782337397,خدمات و تعمیرات خودرو
(1401-11),3542.0,3281.8176931615217,505.8356156595231,6091.951485432012,خدمات و تعمیرات خودرو
(1401-12),3883.0,3945.935410189618,1252.329333756923,6647.029433110425,خدمات و تعمیرات خودرو
(1402-01),3938.0,3670.2282161151297,767.8313884957406,6522.678954171635,خدمات و تعمیرات خودرو
(1402-02),3413.0,3416.691082866398,588.6660308709596,6310.618941086864,خدمات و تعمیرات خودرو
(1402-03),3906.0,4839.21778866118,1959.9890682312227,7685.468640324916,خدمات و تعمیرات خودرو
(1402-04),5158.0,4819.89626021433,1904.402174449179,7694.101635261661,خدمات و تعمیرات خودرو
(1402-05),5074.0,5023.36524985247,2164.7987079241548,7908.492773965179,خدمات و تعمیرات خودرو
(1402-06),4189.0,4345.173141094014,1462.6617979613186,7204.32062224868,خدمات و تعمیرات خودرو
(1402-07),3407.0,3287.0618711550173,545.5899452757346,6069.220943171814,خدمات و تعمیرات خودرو
(1402-08),3168.0,3228.341974307192,429.0937224507581,6032.537792364341,خدمات و تعمیرات خودرو
(1402-09),3396.0,3488.8860779065953,709.0770436169079,6284.230393974742,خدمات و تعمیرات خودرو
(1402-10),3294.0,3404.3111401466763,625.9283548824909,6244.107031947826,خدمات و تعمیرات خودرو
(1402-11),3418.0,3622.685808592603,822.0238088455429,6396.311635865587,خدمات و تعمیرات خودرو
(1402-12),4368.0,4290.925828887984,1570.1113983363134,6959.083124636948,خدمات و تعمیرات خودرو
(1403-01),3961.0,4129.443257480688,1252.9309006673755,7050.457820862965,خدمات و تعمیرات خودرو
(1403-02),3700.0,3901.7870485929125,1009.4858681930968,6814.197877866373,خدمات و تعمیرات خودرو
(1403-03),4926.0,5375.750263909081,2496.255613024848,8264.848206817755,خدمات و تعمیرات خودرو
(1403-04),6055.0,5443.171992063205,2578.4632712340012,8313.55453055278,خدمات و تعمیرات خودرو
(1403-05),5902.0,5695.0262695116735,2851.643762240219,8574.007193487605,خدمات و تعمیرات خودرو
(1403-06),5188.0,5120.7731496186625,2234.6292768256308,7986.962350567332,خدمات و تعمیرات خودرو
(1403-07),4006.0,4082.871023433308,1339.0624314379036,6902.79580957967,خدمات و تعمیرات خودرو
(1403-08),4137.0,4057.7593302670766,1257.7596722353733,6880.103357784003,خدمات و تعمیرات خودرو
(1403-09),4433.0,4421.429952631309,1672.570960022356,7218.714355662479,خدمات و تعمیرات خودرو
(1403-10),3770.0,4360.35900284973,1561.8147704490968,7165.924369808928,خدمات و تعمیرات خودرو
(1403-11),4680.0,4606.098496289755,1869.5350320534133,7383.490239204177,خدمات و تعمیرات خودرو
(1403-12),5791.0,5466.024368583874,2654.3843414651024,8253.567381650255,خدمات و تعمیرات خودرو
(1404-01),4741.0,5204.941646861644,2326.6899633592443,8036.526983594975,خدمات و تعمیرات خودرو
(1404-02),4996.0,4960.158659381714,2063.3972627201447,7837.0855524090975,خدمات و تعمیرات خودرو
(1404-03),9667.0,6560.4505953630305,3670.257108966191,9428.901415182463,خدمات و تعمیرات خودرو
(1404-04),4806.0,6505.1768492087795,3623.242072746278,9384.293803685216,خدمات و تعمیرات خودرو
(1404-05),6035.0,6790.614357917272,3864.383739252888,9690.344387193212,خدمات و تعمیرات خودرو
(1404-06),6144.0,6188.418797977476,3280.7121650128493,9042.140997009325,خدمات و تعمیرات خودرو
(1404-07),5071.0,5090.306630655373,2308.048992578937,7855.710231753552,خدمات و تعمیرات خودرو
(1404-08),4881.0,5159.190584958039,2379.348979035722,7952.388549625397,خدمات و تعمیرات خودرو
(1404-09),0.0,5474.407851927217,2683.496332398503,8241.339465170542,خدمات و تعمیرات خودرو
(1404-10),0.0,5402.087651059155,2603.6988846512972,8188.033178182446,خدمات و تعمیرات خودرو
(1404-11),0.0,5671.554382599395,2864.2392174531424,8462.358656445327,خدمات و تعمیرات خودرو
(1404-12),0.0,6331.68356957883,3671.7234093245156,9053.000363539704,خدمات و تعمیرات خودرو
(1405-01),0.0,6296.54849800093,3413.564946956464,9204.053692129593,خدمات و تعمیرات خودرو
(1405-02),0.0,6050.090840488012,3149.0556312292556,8939.18671564227,خدمات و تعمیرات خودرو
(1405-03),0.0,7629.872055550442,4726.600091790423,10530.512586309675,خدمات و تعمیرات خودرو
(1405-04),0.0,7578.734570701557,4722.247086729506,10472.689720621936,خدمات و تعمیرات خودرو
(1405-05),0.0,7903.38583676214,5021.048237242921,10816.068336626178,خدمات و تعمیرات خودرو
(1405-06),0.0,7270.858578486721,4409.6614575658505,10162.448600497799,خدمات و تعمیرات خودرو
(1401-01),4223.0,3852.930792679188,1851.0277462024414,5821.781149059772,خدمات و تعمیرات ساختمان
(1401-02),5036.0,5777.299641502215,3776.646024258859,7759.350490888501,خدمات و تعمیرات ساختمان
(1401-03),6006.0,6146.7093220371235,4154.357529215643,8111.072118118052,خدمات و تعمیرات ساختمان
(1401-04),7061.0,6631.04336018944,4651.174770104877,8625.280788903685,خدمات و تعمیرات ساختمان
(1401-05),8057.0,7894.186924107589,5888.031166370328,9888.293685855773,خدمات و تعمیرات ساختمان
(1401-06),8116.0,7820.984534694297,5805.536099671197,9781.081632054642,خدمات و تعمیرات ساختمان
(1401-07),5553.0,6125.627501166758,4186.157723052596,8053.655658724918,خدمات و تعمیرات ساختمان
(1401-08),5656.0,5238.0382684795195,3312.342062040044,7183.424828285169,خدمات و تعمیرات ساختمان
(1401-09),5003.0,4515.1415411359885,2592.866593479837,6433.756458146621,خدمات و تعمیرات ساختمان
(1401-10),5590.0,5084.259692310946,3186.4591549133506,7037.697623141368,خدمات و تعمیرات ساختمان
(1401-11),6333.0,6304.736063573131,4364.466577838908,8244.215313778592,خدمات و تعمیرات ساختمان
(1401-12),7828.0,8373.622909646108,6515.781783401494,10261.874147762674,خدمات و تعمیرات ساختمان
(1402-01),4720.0,5231.624025723273,3265.711601286871,7220.407091177913,خدمات و تعمیرات ساختمان
(1402-02),6702.0,7103.844877076293,5099.14073317221,9110.011687114373,خدمات و تعمیرات ساختمان
(1402-03),7624.0,7515.720434427092,5507.670710688792,9500.676188640218,خدمات و تعمیرات ساختمان
(1402-04),8888.0,8015.545052924216,6007.20488733414,10020.764982506687,خدمات و تعمیرات ساختمان
(1402-05),8586.0,9292.810394193666,7318.583282162385,11310.981716819648,خدمات و تعمیرات ساختمان
(1402-06),8912.0,9293.000601110865,7265.89677476296,11270.401478056496,خدمات و تعمیرات ساختمان
(1402-07),7939.0,7631.248386453591,5668.665023296777,9575.423317597451,خدمات و تعمیرات ساختمان
(1402-08),6763.0,6821.764339523849,4900.016691707755,8724.56948062561,خدمات و تعمیرات ساختمان
(1402-09),6426.0,6256.694663413206,4310.018885954714,8195.987134820905,خدمات و تعمیرات ساختمان
(1402-10),6565.0,6858.107491166839,4922.491332453804,8793.075585215187,خدمات و تعمیرات ساختمان
(1402-11),7659.0,8223.132286820213,6294.468749942406,10179.287010491274,خدمات و تعمیرات ساختمان
(1402-12),10245.0,10377.34430100105,8521.495481028225,12234.562830990952,خدمات و تعمیرات ساختمان
(1403-01),6678.0,7495.710968940894,5474.638888469319,9498.322158818562,خدمات و تعمیرات ساختمان
(1403-02),9357.0,9500.433006091434,7468.702722259503,11497.907068839608,خدمات و تعمیرات ساختمان
(1403-03),11101.0,10084.375650006925,8099.113274735842,12093.608195737446,خدمات و تعمیرات ساختمان
(1403-04),11927.0,10589.367315647081,8592.832478446942,12599.454843854037,خدمات و تعمیرات ساختمان
(1403-05),12117.0,11958.7755535135,9978.09731232749,13957.595257880266,خدمات و تعمیرات ساختمان
(1403-06),11351.0,11999.839951736574,9977.04041983935,13963.5310907458,خدمات و تعمیرات ساختمان
(1403-07),10342.0,10214.10515959302,8279.312479277793,12150.978358008215,خدمات و تعمیرات ساختمان
(1403-08),9054.0,9343.224261783644,7410.585762344908,11314.922947066127,خدمات و تعمیرات ساختمان
(1403-09),8147.0,8746.707450325253,6844.288063664829,10678.298137469696,خدمات و تعمیرات ساختمان
(1403-10),9068.0,9260.915147033498,7370.626151526118,11203.073059602064,خدمات و تعمیرات ساختمان
(1403-11),11261.0,10522.98285801434,8580.220463841093,12435.5604569188,خدمات و تعمیرات ساختمان
(1403-12),14776.0,12930.792871096484,11004.525542572484,14870.481934785712,خدمات و تعمیرات ساختمان
(1404-01),9392.0,9762.204823791328,7780.868237792337,11736.125719277767,خدمات و تعمیرات ساختمان
(1404-02),12810.0,11643.334585391962,9647.710842512992,13637.08839803184,خدمات و تعمیرات ساختمان
(1404-03),10860.0,12148.437144980757,10137.527978926908,14121.208367976655,خدمات و تعمیرات ساختمان
(1404-04),10182.0,12643.740914641632,10679.879151762514,14639.273945905763,خدمات و تعمیرات ساختمان
(1404-05),14420.0,13977.03596412299,11991.36786870902,15965.59820508487,خدمات و تعمیرات ساختمان
(1404-06),14822.0,13935.831925730427,11942.22278181897,15922.869931739126,خدمات و تعمیرات ساختمان
(1404-07),14008.0,12060.944968814354,10142.486013049285,13986.768115250119,خدمات و تعمیرات ساختمان
(1404-08),13359.0,11280.232483606254,9363.767156348214,13218.563980326966,خدمات و تعمیرات ساختمان
(1404-09),0.0,10607.855045843433,8681.532879257149,12554.684202944705,خدمات و تعمیرات ساختمان
(1404-10),0.0,11164.44652869672,9239.706527298666,13109.384532790269,خدمات و تعمیرات ساختمان
(1404-11),0.0,12499.792378148686,10578.807114306783,14455.640795317222,خدمات و تعمیرات ساختمان
(1404-12),0.0,14353.234822960732,12491.587227856966,16263.948734416812,خدمات و تعمیرات ساختمان
(1405-01),0.0,11703.16009872027,9733.495691042706,13717.833803236897,خدمات و تعمیرات ساختمان
(1405-02),0.0,13623.318341460046,11624.125758715827,15634.879730717637,خدمات و تعمیرات ساختمان
(1405-03),0.0,14080.763102611727,12076.07218185648,16085.390426371436,خدمات و تعمیرات ساختمان
(1405-04),0.0,14562.423541057758,12559.47821081119,16577.12670983732,خدمات و تعمیرات ساختمان
(1405-05),0.0,15947.753858884174,13918.981638700638,17949.61706381341,خدمات و تعمیرات ساختمان
(1405-06),0.0,15878.731486801016,13880.358898003262,17890.803864860645,خدمات و تعمیرات ساختمان
(1401-01),733.0,642.3725989634978,335.4455560360756,953.1284011008532,خدمات کامپیوتری
(1401-02),702.0,737.0227996969156,430.9098131187397,1043.9159777941807,خدمات کامپیوتری
(1401-03),715.0,718.6764050436163,409.1132974773136,1024.7086869958864,خدمات کامپیوتری
(1401-04),744.0,724.7947891497943,417.03842628161954,1033.1157128989994,خدمات کامپیوتری
(1401-05),858.0,840.5649344548536,530.6857672965856,1150.4223198603427,خدمات کامپیوتری
(1401-06),749.0,725.4829387382123,419.12374110192127,1036.5981784399105,خدمات کامپیوتری
(1401-07),712.0,733.7092564409396,439.2991006015672,1035.838851827521,خدمات کامپیوتری
(1401-08),720.0,751.2775397598344,450.9015183201016,1046.4144534948089,خدمات کامپیوتری
(1401-09),712.0,711.9631815940709,418.9345530098394,1010.7702112922174,خدمات کامپیوتری
(1401-10),699.0,735.5417492568764,434.96857739838475,1031.1172351266982,خدمات کامپیوتری
(1401-11),585.0,656.4464978423948,359.90121238473927,959.3669851895214,خدمات کامپیوتری
(1401-12),568.0,552.9108223240503,263.7932281877863,840.3201134556315,خدمات کامپیوتری
(1402-01),561.0,577.001155631775,271.1951322416264,886.8811882240136,خدمات کامپیوتری
(1402-02),695.0,709.6241691524114,401.7004433135651,1016.479110205657,خدمات کامپیوتری
(1402-03),808.0,703.2586878458945,394.57768304637955,1012.4782502395145,خدمات کامپیوتری
(1402-04),794.0,737.4942187282279,430.4090583207171,1043.4316294301134,خدمات کامپیوتری
(1402-05),805.0,875.9605728970596,566.5544705145368,1183.3958258522011,خدمات کامپیوتری
(1402-06),696.0,778.7072321324825,472.47565365069045,1090.1494152233995,خدمات کامپیوتری
(1402-07),826.0,839.867815763006,545.7789867981575,1140.7859326443634,خدمات کامپیوتری
(1402-08),864.0,872.3568946002106,574.8621686603731,1168.8177326557006,خدمات کامپیوتری
(1402-09),780.0,857.251951872585,560.3267336089883,1155.6022043709957,خدمات کامپیوتری
(1402-10),940.0,923.8710610341949,624.7152790326937,1224.8199167754892,خدمات کامپیوتری
(1402-11),853.0,865.3806531669585,570.493990726534,1165.1877142906992,خدمات کامپیوتری
(1402-12),810.0,775.6863536743946,482.54968119494754,1060.0542383792701,خدمات کامپیوتری
(1403-01),784.0,814.8006564487163,510.32199483273183,1125.8351590274658,خدمات کامپیوتری
