shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1404-07),70.0,60.94917769204344,21.029923938785235,101.71859389909362,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,9.050822307956558,48.97007606121477,31.71859389909362,yhat_diff,yhat_diff
(1404-08),62.0,67.26541723517805,25.140175945659006,109.49455716321208,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,5.265417235178049,36.85982405434099,47.49455716321208,yhat_diff,yhat_diff
(1404-09),0.0,84.45788646481765,35.44078095787274,133.35857467084375,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,84.45788646481765,35.44078095787274,133.35857467084375,yhat_low_diff,yhat_diff
(1404-10),0.0,77.79596164578822,28.694652694054188,126.2135388538096,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,77.79596164578822,28.694652694054188,126.2135388538096,yhat_low_diff,yhat_diff
(1404-11),0.0,79.38018120549945,31.018093932377543,127.91852492423438,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,79.38018120549945,31.018093932377543,127.91852492423438,yhat_low_diff,yhat_diff
(1404-12),0.0,67.68609800194062,20.164496827756107,114.3456531202598,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,67.68609800194062,20.164496827756107,114.3456531202598,yhat_low_diff,yhat_diff
(1405-01),0.0,76.58345700279027,26.7578225157849,126.80417528332104,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,76.58345700279027,26.7578225157849,126.80417528332104,yhat_low_diff,yhat_diff
(1405-02),0.0,80.80801183267296,31.401780154990004,130.54585491195198,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,80.80801183267296,31.401780154990004,130.54585491195198,yhat_low_diff,yhat_diff
(1405-03),0.0,86.73907831234432,36.70794209475513,137.06379815557688,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,86.73907831234432,36.70794209475513,137.06379815557688,yhat_low_diff,yhat_diff
(1405-04),0.0,88.74121339857986,38.74438583329592,138.65153161951037,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,88.74121339857986,38.74438583329592,138.65153161951037,yhat_low_diff,yhat_diff
(1405-05),0.0,83.90455498673538,33.06395502357062,134.02481282778217,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,83.90455498673538,33.06395502357062,134.02481282778217,yhat_low_diff,yhat_diff
(1405-06),0.0,81.9213712526298,31.76211846598648,132.04358671636987,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,81.9213712526298,31.76211846598648,132.04358671636987,yhat_low_diff,yhat_diff
(1405-07),0.0,80.83253494265982,32.40062242121677,129.30268403204894,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,80.83253494265982,32.40062242121677,129.30268403204894,yhat_low_diff,yhat_diff
(1405-08),0.0,82.09533314019312,34.77301135971929,129.22353198287195,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,82.09533314019312,34.77301135971929,129.22353198287195,yhat_low_diff,yhat_diff
(1401-01),21.0,24.155230694170463,-8.139366195151814,57.53615033503872,نصب و تعمیر دزدگیر اماکن,برقکاری,3.155230694170463,29.139366195151812,36.53615033503872,yhat_diff,yhat_diff
