shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1402-08),377.0,349.8247502034047,139.95631652649467,560.7867367209186,کارواش و دیتیلینگ
(1402-09),416.0,391.51124939713634,184.80050351235985,598.6638697611187,کارواش و دیتیلینگ
(1402-10),342.0,386.79942530037135,181.260292526965,596.9567738801082,کارواش و دیتیلینگ
(1402-11),362.0,376.6729433763415,172.01669556930858,585.072401656893,کارواش و دیتیلینگ
(1402-12),556.0,525.4737650323859,326.3122257624321,727.1533278760671,کارواش و دیتیلینگ
(1403-01),459.0,457.85187885752356,243.67277147273032,670.5911275285595,کارواش و دیتیلینگ
(1403-02),398.0,524.5181056844789,312.7006288289219,738.4150837239121,کارواش و دیتیلینگ
(1403-03),490.0,452.8781404587921,238.51431752269212,665.7974247776152,کارواش و دیتیلینگ
(1403-04),486.0,432.442003370491,217.07746522403664,644.5203322880233,کارواش و دیتیلینگ
(1403-05),525.0,494.62685869612784,281.3612395257843,707.799596451205,کارواش و دیتیلینگ
(1403-06),495.0,544.0869364772282,328.9977526742948,760.4656902191647,کارواش و دیتیلینگ
(1403-07),436.0,469.4905995722944,258.70336321200176,676.8578719422346,کارواش و دیتیلینگ
(1403-08),380.0,452.1923203827746,245.45666759728397,659.6142174917062,کارواش و دیتیلینگ
(1403-09),536.0,508.3824523775685,301.56857529136255,713.6671227896031,کارواش و دیتیلینگ
(1403-10),545.0,510.710688360066,302.8755610969967,716.2463859125565,کارواش و دیتیلینگ
(1403-11),505.0,514.1841164768331,304.8634501885304,717.8533984220657,کارواش و دیتیلینگ
(1403-12),766.0,691.8628564165575,486.5872537132034,898.0974182123855,کارواش و دیتیلینگ
(1404-01),564.0,614.0825540570081,399.72417349093286,827.3448575573299,کارواش و دیتیلینگ
(1404-02),808.0,693.365902818934,477.654521022012,906.4074559105175,کارواش و دیتیلینگ
(1404-03),541.0,606.8629403644829,397.21464467934726,815.182182566758,کارواش و دیتیلینگ
(1404-04),498.0,608.1405237304614,392.68047463622634,820.1989715118953,کارواش و دیتیلینگ
(1404-05),710.0,679.2919210325874,464.8846355134191,891.6457317188016,کارواش و دیتیلینگ
(1404-06),781.0,716.974969563471,502.20568140552115,928.5268835339742,کارواش و دیتیلینگ
(1404-07),792.0,643.7435733198877,437.4883476202423,850.7966216256275,کارواش و دیتیلینگ
(1404-08),705.0,631.2961697630465,429.8252382301304,841.624504034122,کارواش و دیتیلینگ
(1404-09),0.0,677.964767034888,469.7040064666661,884.9566811144223,کارواش و دیتیلینگ
(1404-10),0.0,685.2124103483419,478.3709139034663,890.8452356306102,کارواش و دیتیلینگ
(1404-11),0.0,691.8718945573152,484.55184600053707,898.2085538660962,کارواش و دیتیلینگ
(1404-12),0.0,841.7032696016572,640.7946999601406,1045.1780098306033,کارواش و دیتیلینگ
(1405-01),0.0,791.4124023424034,578.9369278477044,1004.4797568373714,کارواش و دیتیلینگ
(1405-02),0.0,876.4932599136886,661.3964924888672,1091.625036482131,کارواش و دیتیلینگ
(1405-03),0.0,800.9753255642943,584.9487543417117,1016.514071724192,کارواش و دیتیلینگ
(1405-04),0.0,786.776956215052,570.6202678416173,999.6017353153167,کارواش و دیتیلینگ
(1405-05),0.0,858.6641171038552,643.708734080308,1072.118972576164,کارواش و دیتیلینگ
(1405-06),0.0,897.6725878918552,684.2142141618286,1112.7163393958683,کارواش و دیتیلینگ
(1401-01),11.0,10.375693542553108,-21.35921240683502,42.24034006210571,کودک
(1401-02),17.0,15.785206505957579,-16.54670829218636,47.779117015772655,کودک
(1401-03),19.0,21.07543399181162,-11.285373877414754,53.27974232819087,کودک
(1401-04),13.0,13.601311048235862,-18.281855460247034,45.088119965667026,کودک
(1401-05),14.0,8.834413866152943,-22.55937367960808,41.18897360805097,کودک
(1401-06),14.0,9.389334447118868,-22.24370902527141,41.161679033840365,کودک
(1401-07),10.0,12.394036860759089,-18.74119332742981,43.23007910443411,کودک
(1401-08),9.0,10.964652978157819,-20.04994735599058,41.563743882798946,کودک
(1401-09),17.0,12.904104812929672,-18.11044822477323,43.528264636468634,کودک
(1401-10),7.0,10.204788421469283,-20.769839650005288,41.259536180636964,کودک
(1401-11),12.0,12.468934768680429,-18.626381809936174,43.27451128866894,کودک
(1401-12),22.0,21.700919775097898,-8.724647026609262,51.37714195766501,کودک
(1402-01),10.0,11.155905420127857,-18.042384778096405,39.86643016254659,کودک
(1402-02),11.0,16.298042119851875,-14.837311901177639,46.965638025317986,کودک
(1402-03),23.0,23.29532750982109,-8.705898862337213,55.08342983709126,کودک
(1402-04),20.0,15.15652505687758,-15.659567784252566,45.85192532523361,کودک
