shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label
(1401-08),881.0,804.4905773978282,454.20622045165055,1157.0345531304968,نقاشی ساختمان,76.50942260217175,426.79377954834945,276.03455313049676,yhat_diff
(1401-09),805.0,735.2078876327108,383.7956860667712,1084.255971191228,نقاشی ساختمان,69.79211236728918,421.2043139332288,279.2559711912279,yhat_diff
(1401-10),990.0,912.8654310347092,567.1350397207649,1260.6359882868965,نقاشی ساختمان,77.13456896529078,422.8649602792351,270.63598828689646,yhat_diff
(1401-11),1180.0,1256.116307315653,905.4962907160634,1610.594569309707,نقاشی ساختمان,76.1163073156531,274.5037092839366,430.5945693097069,yhat_diff
(1401-12),1203.0,1302.2069499405152,964.788617608174,1640.3255229307129,نقاشی ساختمان,99.20694994051519,238.21138239182596,437.32552293071285,yhat_diff
(1402-01),621.0,691.0175530852474,330.7781744319483,1055.032153814451,نقاشی ساختمان,70.01755308524741,290.2218255680517,434.032153814451,yhat_diff
(1402-02),968.0,983.451053674219,619.3736633053803,1339.9584000845966,نقاشی ساختمان,15.451053674218997,348.6263366946197,371.95840008459663,yhat_diff
(1402-03),1262.0,1355.4977142589053,991.8512345593872,1722.1704518813715,نقاشی ساختمان,93.49771425890526,270.1487654406128,460.1704518813715,yhat_diff
(1402-04),1634.0,1681.3223218842325,1321.1615273908683,2037.655125382824,نقاشی ساختمان,47.32232188423245,312.8384726091317,403.65512538282405,yhat_diff
(1402-05),1587.0,1600.975355617426,1242.9183546003544,1961.990287883456,نقاشی ساختمان,13.975355617425976,344.0816453996456,374.99028788345595,yhat_diff
(1402-06),1739.0,1718.202382038113,1356.304577761104,2075.631470440816,نقاشی ساختمان,20.797617961887,382.69542223889607,336.631470440816,yhat_diff
(1402-07),1394.0,1259.9668732564303,904.2609557858218,1612.435137092271,نقاشی ساختمان,134.0331267435697,489.7390442141782,218.4351370922709,yhat_diff
(1402-08),996.0,983.4580382966192,629.8473060160521,1337.2840235895262,نقاشی ساختمان,12.54196170338082,366.15269398394787,341.2840235895262,yhat_diff
(1402-09),1027.0,925.1761542239146,574.9947863285465,1274.9373823749777,نقاشی ساختمان,101.82384577608536,452.0052136714535,247.9373823749777,yhat_diff
(1402-10),1049.0,1092.7809624190404,744.0645859711149,1440.0169315197538,نقاشی ساختمان,43.78096241904041,304.93541402888513,391.0169315197538,yhat_diff
(1402-11),1350.0,1436.6594149780512,1088.3633674436978,1788.1961132891809,نقاشی ساختمان,86.65941497805125,261.6366325563022,438.19611328918086,yhat_diff
(1402-12),1543.0,1491.0954979815,1151.916297164301,1828.6356056055104,نقاشی ساختمان,51.9045020184999,391.0837028356989,285.63560560551036,yhat_diff
(1403-01),819.0,889.2134293798636,527.8124713933091,1248.986641812718,نقاشی ساختمان,70.21342937986356,291.1875286066909,429.98664181271806,yhat_diff
(1403-02),1283.0,1183.3098277614477,823.7162696793064,1544.3593626553777,نقاشی ساختمان,99.69017223855235,459.2837303206936,261.3593626553777,yhat_diff
(1403-03),1737.0,1558.234201616244,1195.6944839937803,1919.0510428499813,نقاشی ساختمان,178.76579838375596,541.3055160062197,182.0510428499813,yhat_diff
(1403-04),1937.0,1878.5663204966152,1518.816788991321,2239.5982646231755,نقاشی ساختمان,58.43367950338484,418.1832110086791,302.5982646231755,yhat_diff
(1403-05),1715.0,1805.33650904088,1441.528191093604,2166.0473840890786,نقاشی ساختمان,90.33650904087995,273.47180890639606,451.0473840890786,yhat_diff
(1403-06),1715.0,1941.847236957156,1576.1112241480423,2302.747004591585,نقاشی ساختمان,226.84723695715593,138.8887758519577,587.7470045915852,yhat_low_diff
(1403-07),1468.0,1488.3555166907604,1138.742734641467,1840.596282712728,نقاشی ساختمان,20.355516690760396,329.257265358533,372.596282712728,yhat_diff
(1403-08),1146.0,1223.671963490008,875.7029737939392,1568.1759335467293,نقاشی ساختمان,77.67196349000801,270.29702620606076,422.1759335467293,yhat_diff
(1403-09),1060.0,1183.7448508385544,834.1115313910658,1528.1700249001185,نقاشی ساختمان,123.74485083855438,225.8884686089342,468.1700249001185,yhat_diff
(1403-10),1332.0,1362.40457554022,1010.2894925392192,1713.8803538408558,نقاشی ساختمان,30.404575540220094,321.71050746078083,381.88035384085583,yhat_diff
(1403-11),1883.0,1716.9464433724604,1363.8772395082112,2071.646103014936,نقاشی ساختمان,166.0535566275396,519.1227604917888,188.64610301493622,yhat_diff
(1403-12),1956.0,1833.686990915788,1481.3758232954317,2180.9738992380526,نقاشی ساختمان,122.3130090842119,474.6241767045683,224.97389923805258,yhat_diff
(1404-01),1113.0,1220.458737881536,853.9516415305868,1577.4221316246226,نقاشی ساختمان,107.45873788153608,259.0483584694132,464.4221316246226,yhat_diff
(1404-02),1548.0,1527.1599985025082,1163.9088711055758,1883.6921333610048,نقاشی ساختمان,20.840001497491812,384.0911288944242,335.69213336100484,yhat_diff
(1404-03),1590.0,1933.67546359024,1577.5437538007905,2295.3826486170806,نقاشی ساختمان,343.67546359024004,12.456246199209545,705.3826486170806,yhat_low_diff
(1404-04),1426.0,2247.168155001274,1885.0480945451573,2611.331660502537,نقاشی ساختمان,821.168155001274,459.04809454515726,1185.331660502537,yhat_low_diff
(1404-05),1940.0,2199.1868285186574,1834.1032628261296,2562.419218440496,نقاشی ساختمان,259.1868285186574,105.8967371738704,622.419218440496,yhat_low_diff
(1404-06),2288.0,2324.3726418999945,1961.177781546991,2685.206254937074,نقاشی ساختمان,36.372641899994505,326.8222184530091,397.20625493707394,yhat_diff
(1404-07),1926.0,1851.983184430512,1500.19455534286,2206.2901808894344,نقاشی ساختمان,74.01681556948802,425.80544465714,280.2901808894344,yhat_diff
(1404-08),1660.0,1607.1093351307704,1254.888421718316,1957.6892603202425,نقاشی ساختمان,52.89066486922957,405.11157828168393,297.6892603202425,yhat_diff
(1404-09),0.0,1555.6930649355377,1204.6474706512536,1909.2222010890207,نقاشی ساختمان,1555.6930649355377,1204.6474706512536,1909.2222010890207,yhat_low_diff
(1404-10),0.0,1742.105526689702,1390.415721525501,2087.099319539961,نقاشی ساختمان,1742.105526689702,1390.415721525501,2087.099319539961,yhat_low_diff
(1404-11),0.0,2113.6144005649257,1762.120560338483,2462.504272218466,نقاشی ساختمان,2113.6144005649257,1762.120560338483,2462.504272218466,yhat_low_diff
(1404-12),0.0,2132.431309979165,1793.704586367855,2471.3256988817297,نقاشی ساختمان,2132.431309979165,1793.704586367855,2471.3256988817297,yhat_low_diff
(1401-01),127.0,130.26196483419494,47.368048964371305,212.161525256775,هتل‌ های حیوانات خانگی,3.2619648341949414,79.6319510356287,85.16152525677501,yhat_diff
(1401-02),150.0,131.11718664026242,43.192280999966016,218.2964544131817,هتل‌ های حیوانات خانگی,18.882813359737582,106.80771900003398,68.29645441318169,yhat_diff
(1401-03),117.0,94.58858771358814,28.7464416555563,159.9630637481473,هتل‌ های حیوانات خانگی,22.41141228641186,88.2535583444437,42.963063748147306,yhat_diff
(1401-04),38.0,60.82536077903893,1.1682679731900194,119.35324457518746,هتل‌ های حیوانات خانگی,22.82536077903893,36.83173202680998,81.35324457518746,yhat_diff
(1401-05),39.0,57.61598433739245,0.6115941984030429,114.26557688002046,هتل‌ های حیوانات خانگی,18.615984337392447,38.38840580159696,75.26557688002046,yhat_diff
(1401-06),49.0,80.9181631668023,4.479201575715616,157.99440686233976,هتل‌ های حیوانات خانگی,31.9181631668023,44.520798424284386,108.99440686233976,yhat_diff
(1401-07),36.0,49.90882766639646,-1.089650201449456,101.40553002019875,هتل‌ های حیوانات خانگی,13.908827666396462,37.08965020144946,65.40553002019875,yhat_diff
(1401-08),31.0,44.522120526231255,-6.85140881871037,95.60970544970284,هتل‌ های حیوانات خانگی,13.522120526231255,37.85140881871037,64.60970544970284,yhat_diff
(1401-09),93.0,72.8982640869024,14.229110984731872,132.26338893639726,هتل‌ های حیوانات خانگی,20.1017359130976,78.77088901526812,39.26338893639726,yhat_diff
(1401-10),190.0,129.8892697355482,43.92250382802879,214.9153543173288,هتل‌ های حیوانات خانگی,60.1107302644518,146.0774961719712,24.91535431732879,yhat_high_diff
(1401-11),132.0,98.10005765648096,27.840106640470005,169.21411178416346,هتل‌ های حیوانات خانگی,33.899942343519044,104.15989335953,37.214111784163464,yhat_diff
(1401-12),92.0,93.37352706998767,28.46800531178892,158.57687599895843,هتل‌ های حیوانات خانگی,1.3735270699876736,63.53199468821108,66.57687599895843,yhat_diff
(1402-01),107.0,103.5942715079966,32.94819176203201,174.22094788737957,هتل‌ های حیوانات خانگی,3.405728492003405,74.05180823796799,67.22094788737957,yhat_diff
(1402-02),46.0,66.04687996402185,8.994943698972293,122.40340394858684,هتل‌ های حیوانات خانگی,20.046879964021855,37.00505630102771,76.40340394858684,yhat_diff
(1402-03),39.0,53.83406315544239,0.2884781304910679,107.7509722481174,هتل‌ های حیوانات خانگی,14.834063155442387,38.711521869508935,68.7509722481174,yhat_diff
(1402-04),44.0,49.35812882152787,-21.33071466694384,120.29702538961624,هتل‌ های حیوانات خانگی,5.35812882152787,65.33071466694383,76.29702538961624,yhat_diff
(1402-05),36.0,33.359754544561795,-15.01169194232313,81.93715222546096,هتل‌ های حیوانات خانگی,2.6402454554382047,51.01169194232313,45.93715222546096,yhat_diff
(1402-06),58.0,52.09617942078571,-17.6725772284304,123.52777666252224,هتل‌ های حیوانات خانگی,5.90382057921429,75.6725772284304,65.52777666252224,yhat_diff
(1402-07),25.0,22.41344924626704,-14.844133165329046,59.58752249066922,هتل‌ های حیوانات خانگی,2.5865507537329613,39.84413316532905,34.58752249066922,yhat_diff
(1402-08),33.0,30.191328582163138,-23.75181211171779,83.7704089429686,هتل‌ های حیوانات خانگی,2.8086714178368624,56.75181211171779,50.7704089429686,yhat_diff
(1402-09),28.0,45.129204407058985,-5.919638920854032,96.10001204584616,هتل‌ های حیوانات خانگی,17.129204407058985,33.919638920854034,68.10001204584616,yhat_diff
(1402-10),24.0,50.0014585193234,7.660634652676655,91.76216957261266,هتل‌ های حیوانات خانگی,26.0014585193234,16.339365347323344,67.76216957261266,yhat_low_diff
(1402-11),17.0,36.3099207322689,-1.0835732839949528,73.24797941853514,هتل‌ های حیوانات خانگی,19.3099207322689,18.08357328399495,56.24797941853514,yhat_low_diff
(1402-12),65.0,60.1216405196715,3.253613759380331,115.68318001443372,هتل‌ های حیوانات خانگی,4.878359480328498,61.74638624061967,50.68318001443372,yhat_diff
(1403-01),63.0,75.9952500851642,8.640583054600159,144.05235924138603,هتل‌ های حیوانات خانگی,12.995250085164201,54.35941694539984,81.05235924138603,yhat_diff
(1403-02),41.0,54.364075642737326,-5.589090476188374,112.8116480446846,هتل‌ های حیوانات خانگی,13.364075642737326,46.589090476188375,71.8116480446846,yhat_diff
(1403-03),36.0,41.47395638525843,-9.553896529500424,92.62538635558444,هتل‌ های حیوانات خانگی,5.4739563852584325,45.55389652950042,56.62538635558444,yhat_diff
(1403-04),69.0,34.83823571362291,-42.33576644167526,109.59470655734476,هتل‌ های حیوانات خانگی,34.16176428637709,111.33576644167526,40.594706557344765,yhat_diff
(1403-05),50.0,31.56704028327755,-33.808055954212286,96.51455752449608,هتل‌ های حیوانات خانگی,18.43295971672245,83.80805595421228,46.514557524496084,yhat_diff
(1403-06),62.0,39.54312041976202,-34.2130637040694,113.4957747967768,هتل‌ های حیوانات خانگی,22.45687958023798,96.2130637040694,51.4957747967768,yhat_diff
(1403-07),46.0,29.723517146283527,-35.073405454605115,95.02124520111538,هتل‌ های حیوانات خانگی,16.276482853716473,81.07340545460511,49.02124520111538,yhat_diff
(1403-08),36.0,26.43074956709623,-35.2057164681627,88.5737595121337,هتل‌ های حیوانات خانگی,9.569250432903772,71.2057164681627,52.573759512133705,yhat_diff
(1403-09),40.0,43.22386660378529,-19.242007201708795,105.59353773908629,هتل‌ های حیوانات خانگی,3.2238666037852894,59.242007201708795,65.59353773908629,yhat_diff
(1403-10),36.0,72.04256842001524,4.068530524624462,140.5383814062801,هتل‌ های حیوانات خانگی,36.04256842001524,31.931469475375536,104.53838140628011,yhat_low_diff
(1403-11),31.0,54.7591275689097,-8.230518845890106,117.87326203591114,هتل‌ های حیوانات خانگی,23.759127568909697,39.2305188458901,86.87326203591114,yhat_diff
(1403-12),103.0,78.27091635975216,-1.241078149086797,157.94519234418053,هتل‌ های حیوانات خانگی,24.729083640247836,104.2410781490868,54.945192344180526,yhat_diff
(1404-01),114.0,81.42603339355763,-5.004486712548086,169.65940939929644,هتل‌ های حیوانات خانگی,32.57396660644237,119.00448671254809,55.659409399296436,yhat_diff
(1404-02),38.0,74.63602536217978,-13.598088602460797,162.25347884359348,هتل‌ های حیوانات خانگی,36.63602536217978,51.5980886024608,124.25347884359348,yhat_diff
(1404-03),35.0,59.84300733187222,-27.76819857012271,147.58032627207177,هتل‌ های حیوانات خانگی,24.843007331872222,62.768198570122706,112.58032627207177,yhat_diff
(1404-04),20.0,35.44561566954282,-51.74111828192507,123.66821558165142,هتل‌ های حیوانات خانگی,15.445615669542818,71.74111828192507,103.66821558165142,yhat_diff
(1404-05),32.0,34.5524601433501,-52.63197314724115,122.7855688474376,هتل‌ های حیوانات خانگی,2.5524601433501033,84.63197314724115,90.7855688474376,yhat_diff
(1404-06),57.0,39.83494766959807,-46.9594646791594,127.13636549592198,هتل‌ های حیوانات خانگی,17.165052330401927,103.9594646791594,70.13636549592198,yhat_diff
(1404-07),59.0,31.85486814002671,-53.35491231904936,117.26519032120244,هتل‌ های حیوانات خانگی,27.14513185997329,112.35491231904936,58.26519032120244,yhat_diff
(1404-08),41.0,28.22338978201516,-56.22434266499359,113.51043594042184,هتل‌ های حیوانات خانگی,12.776610217984839,97.2243426649936,72.51043594042184,yhat_diff
(1404-09),0.0,53.38984571747528,-30.597925284670136,138.51110242371615,هتل‌ های حیوانات خانگی,53.38984571747528,30.597925284670136,138.51110242371615,yhat_low_diff
(1404-10),0.0,84.60286096060017,0.5319582491388903,169.25057120585484,هتل‌ های حیوانات خانگی,84.60286096060017,0.5319582491388903,169.25057120585484,yhat_low_diff
(1404-11),0.0,66.50149567804776,-17.191043831886333,152.12414478116924,هتل‌ های حیوانات خانگی,66.50149567804776,17.191043831886333,152.12414478116924,yhat_low_diff
(1404-12),0.0,72.54986960538804,-9.923105243157352,155.1088166987092,هتل‌ های حیوانات خانگی,72.54986960538804,9.923105243157352,155.1088166987092,yhat_low_diff
(1401-01),56.0,51.19751444646582,12.139989876198092,89.93507325610489,پاکسازی و لایه برداری پوست بانوان,4.802485553534183,43.860010123801906,33.935073256104886,yhat_diff
(1401-02),45.0,44.97039533288695,9.16987647334329,80.84809658236301,پاکسازی و لایه برداری پوست بانوان,0.029604667113048322,35.830123526656706,35.84809658236301,yhat_diff
(1401-03),65.0,60.59393808128915,18.910029945877337,102.79147651469778,پاکسازی و لایه برداری پوست بانوان,4.406061918710847,46.08997005412266,37.79147651469778,yhat_diff
(1401-04),60.0,61.39869639943336,19.278361537372746,103.49647249542988,پاکسازی و لایه برداری پوست بانوان,1.398696399433362,40.721638462627254,43.496472495429884,yhat_diff
(1401-05),46.0,50.54288925116048,13.282231271728453,88.0020980425199,پاکسازی و لایه برداری پوست بانوان,4.5428892511604815,32.71776872827155,42.002098042519904,yhat_diff
(1401-06),34.0,41.41102415754311,7.732601657717742,75.3990743590085,پاکسازی و لایه برداری پوست بانوان,7.41102415754311,26.267398342282256,41.399074359008495,yhat_diff
(1401-07),30.0,27.418729152143715,1.4144418791608246,53.14570133807669,پاکسازی و لایه برداری پوست بانوان,2.5812708478562847,28.585558120839174,23.14570133807669,yhat_diff
(1401-08),35.0,34.9293546538871,1.1971875123650246,69.2338686183312,پاکسازی و لایه برداری پوست بانوان,0.0706453461128973,33.802812487634974,34.2338686183312,yhat_diff
(1401-09),31.0,28.41175812166632,2.1962941144878703,53.949358682508176,پاکسازی و لایه برداری پوست بانوان,2.5882418783336796,28.80370588551213,22.949358682508176,yhat_diff
(1401-10),31.0,37.63821976930942,3.659578960984095,71.8818272192092,پاکسازی و لایه برداری پوست بانوان,6.638219769309423,27.340421039015904,40.8818272192092,yhat_diff
(1401-11),34.0,35.48706680698719,6.999350637668619,64.78572466181225,پاکسازی و لایه برداری پوست بانوان,1.4870668069871869,27.00064936233138,30.785724661812253,yhat_diff
(1401-12),102.0,80.66971927276676,38.73282532112164,123.31944104419858,پاکسازی و لایه برداری پوست بانوان,21.330280727233244,63.26717467887836,21.319441044198584,yhat_high_diff
(1402-01),34.0,45.61777184557337,9.765825173428132,80.51805383424693,پاکسازی و لایه برداری پوست بانوان,11.617771845573373,24.234174826571866,46.51805383424693,yhat_diff
(1402-02),43.0,40.20001348508588,6.193018792248456,74.612422789325,پاکسازی و لایه برداری پوست بانوان,2.799986514914117,36.80698120775155,31.612422789324995,yhat_diff
(1402-03),40.0,40.57621363624252,11.44533409380149,69.90092950847685,پاکسازی و لایه برداری پوست بانوان,0.576213636242521,28.554665906198508,29.90092950847685,yhat_diff
(1402-04),55.0,56.66892609261239,16.19628379446068,97.05833114642994,پاکسازی و لایه برداری پوست بانوان,1.668926092612388,38.80371620553932,42.058331146429936,yhat_diff
(1402-05),33.0,44.100929507218176,10.57041580109248,77.78052909148543,پاکسازی و لایه برداری پوست بانوان,11.100929507218176,22.42958419890752,44.780529091485434,yhat_diff
(1402-06),37.0,33.5964384498708,4.577896280041737,62.547369330911934,پاکسازی و لایه برداری پوست بانوان,3.403561550129197,32.422103719958265,25.547369330911934,yhat_diff
(1402-07),29.0,32.13123588057044,0.0942632464486206,64.76761712323234,پاکسازی و لایه برداری پوست بانوان,3.1312358805704434,28.90573675355138,35.76761712323234,yhat_diff
(1402-08),33.0,32.96838478229602,-0.6876718105914659,67.282392819102,پاکسازی و لایه برداری پوست بانوان,0.03161521770397968,33.68767181059147,34.282392819102,yhat_diff
(1402-09),32.0,32.92208056874254,0.9054708460716644,65.37839295895921,پاکسازی و لایه برداری پوست بانوان,0.9220805687425369,31.094529153928335,33.37839295895921,yhat_diff
(1402-10),45.0,33.69632409742195,1.5077744359999072,65.76425951248426,پاکسازی و لایه برداری پوست بانوان,11.30367590257805,43.492225564000094,20.76425951248426,yhat_diff
(1402-11),48.0,41.59914844592869,6.129928831804188,77.26158101167293,پاکسازی و لایه برداری پوست بانوان,6.400851554071309,41.870071168195814,29.26158101167293,yhat_diff
(1402-12),67.0,78.34561105144368,35.04697888068887,122.4068441692522,پاکسازی و لایه برداری پوست بانوان,11.345611051443683,31.95302111931113,55.406844169252196,yhat_diff
(1403-01),24.0,29.415298465427725,3.505816790671392,55.10545094455477,پاکسازی و لایه برداری پوست بانوان,5.415298465427725,20.494183209328607,31.105450944554768,yhat_diff
(1403-02),43.0,44.598274942240906,4.489016625182782,85.02756327692148,پاکسازی و لایه برداری پوست بانوان,1.5982749422409057,38.510983374817215,42.027563276921484,yhat_diff
(1403-03),49.0,46.28489483696792,11.183359593478407,81.28844973313123,پاکسازی و لایه برداری پوست بانوان,2.715105163032078,37.81664040652159,32.28844973313123,yhat_diff
(1403-04),50.0,55.820488527060974,14.908210933032144,96.61160319086387,پاکسازی و لایه برداری پوست بانوان,5.820488527060974,35.091789066967856,46.611603190863875,yhat_diff
(1403-05),72.0,56.34070977717787,11.67499329337364,101.63732949674908,پاکسازی و لایه برداری پوست بانوان,15.65929022282213,60.32500670662636,29.637329496749075,yhat_diff
(1403-06),41.0,34.875215858551925,3.9236364053085344,65.82779183866782,پاکسازی و لایه برداری پوست بانوان,6.124784141448075,37.076363594691465,24.82779183866782,yhat_diff
(1403-07),19.0,19.856220489005704,-1.064575032490921,40.91518914140613,پاکسازی و لایه برداری پوست بانوان,0.8562204890057039,20.06457503249092,21.91518914140613,yhat_diff
(1403-08),26.0,24.24638228133233,-2.659887262466518,51.60657459229402,پاکسازی و لایه برداری پوست بانوان,1.7536177186676696,28.65988726246652,25.606574592294017,yhat_diff
(1403-09),22.0,25.96743536564102,-1.0873604467920166,53.71906719672721,پاکسازی و لایه برداری پوست بانوان,3.9674353656410197,23.087360446792015,31.71906719672721,yhat_diff
(1403-10),23.0,24.94869960235172,-0.9236731194565834,50.480821540846456,پاکسازی و لایه برداری پوست بانوان,1.94869960235172,23.923673119456584,27.480821540846456,yhat_diff
(1403-11),23.0,28.333255811543587,2.8727556710930977,53.6573694109042,پاکسازی و لایه برداری پوست بانوان,5.333255811543587,20.1272443289069,30.657369410904202,yhat_diff
(1403-12),76.0,75.78905140274573,32.66402069383912,119.47073059820418,پاکسازی و لایه برداری پوست بانوان,0.21094859725427284,43.33597930616088,43.470730598204185,yhat_diff
(1404-01),30.0,56.292637447613295,6.52054962076865,106.71222993936188,پاکسازی و لایه برداری پوست بانوان,26.292637447613295,23.479450379231352,76.71222993936188,yhat_low_diff
(1404-02),50.0,51.7193000513806,2.242964888644388,102.05856327132824,پاکسازی و لایه برداری پوست بانوان,1.7193000513805998,47.75703511135561,52.05856327132824,yhat_diff
(1404-03),23.0,63.03900390568041,13.06105792432033,112.60098707916156,پاکسازی و لایه برداری پوست بانوان,40.03900390568041,9.93894207567967,89.60098707916156,yhat_low_diff
(1404-04),19.0,63.7092959066155,13.068174039922848,113.34665411785278,پاکسازی و لایه برداری پوست بانوان,44.7092959066155,5.931825960077152,94.34665411785278,yhat_low_diff
(1404-05),18.0,58.88216671752871,9.031250016807707,109.352875282518,پاکسازی و لایه برداری پوست بانوان,40.88216671752871,8.968749983192293,91.352875282518,yhat_low_diff
(1404-06),22.0,51.32790604864128,1.095497007443007,101.967081469856,پاکسازی و لایه برداری پوست بانوان,29.32790604864128,20.904502992556992,79.967081469856,yhat_low_diff
(1404-07),13.0,42.15105793369686,-6.006369871273939,90.7337435725808,پاکسازی و لایه برداری پوست بانوان,29.151057933696862,19.00636987127394,77.7337435725808,yhat_low_diff
(1404-08),14.0,40.12154878491136,-8.418781021959834,88.58368443684562,پاکسازی و لایه برداری پوست بانوان,26.12154878491136,22.418781021959834,74.58368443684562,yhat_low_diff
(1404-09),0.0,42.88596237124902,-6.072472399166212,91.1335877658553,پاکسازی و لایه برداری پوست بانوان,42.88596237124902,6.072472399166212,91.1335877658553,yhat_low_diff
(1404-10),0.0,43.71827946983262,-5.013883927094625,91.8338720375292,پاکسازی و لایه برداری پوست بانوان,43.71827946983262,5.013883927094625,91.8338720375292,yhat_low_diff
(1404-11),0.0,50.72854827632766,0.979418250095016,99.93782739048292,پاکسازی و لایه برداری پوست بانوان,50.72854827632766,0.979418250095016,99.93782739048292,yhat_low_diff
(1404-12),0.0,79.2364181143251,32.252719267694204,126.1873773285482,پاکسازی و لایه برداری پوست بانوان,79.2364181143251,32.252719267694204,126.1873773285482,yhat_low_diff
(1401-01),17.0,19.331898716709794,4.222449095766068,35.03154222102047,پت شاپ,2.3318987167097944,12.777550904233932,18.031542221020473,yhat_diff
(1401-02),24.0,22.47516063702074,4.531831995269174,40.12722945592164,پت شاپ,1.524839362979261,19.468168004730828,16.127229455921643,yhat_diff
(1401-03),18.0,18.050341976964383,2.815491269225028,33.95820013274445,پت شاپ,0.050341976964382695,15.184508730774972,15.958200132744452,yhat_diff
(1401-04),10.0,10.570402593755189,0.4544909446695144,20.500341956416992,پت شاپ,0.5704025937551886,9.545509055330486,10.500341956416992,yhat_diff
(1401-05),15.0,17.443210173538116,4.008051524737212,30.44154691427594,پت شاپ,2.443210173538116,10.991948475262788,15.44154691427594,yhat_diff
(1401-06),9.0,9.209504811451406,1.1859613539428224,16.95373033932299,پت شاپ,0.20950481145140643,7.814038646057178,7.953730339322991,yhat_diff
(1401-07),12.0,13.644062281495737,3.5735796347136746,23.508075259041345,پت شاپ,1.6440622814957369,8.426420365286326,11.508075259041345,yhat_diff
(1401-08),19.0,18.97915176627359,5.54499818484488,32.32176399223779,پت شاپ,0.020848233726411536,13.45500181515512,13.321763992237791,yhat_diff
(1401-09),13.0,12.608836512764734,2.482958029194006,22.669103465534054,پت شاپ,0.39116348723526606,10.517041970805995,9.669103465534054,yhat_diff
(1401-10),14.0,13.669980042993975,2.365861760515675,24.936426447718627,پت شاپ,0.3300199570060247,11.634138239484326,10.936426447718627,yhat_diff
(1401-11),9.0,11.223918157840522,2.342767946096292,20.43905317959896,پت شاپ,2.2239181578405223,6.657232053903709,11.439053179598961,yhat_diff
(1401-12),23.0,21.14683638964511,4.357846910778451,38.00089473503333,پت شاپ,1.8531636103548905,18.642153089221548,15.000894735033327,yhat_diff
(1402-01),21.0,21.99118600234614,5.281167583648499,38.375989820181154,پت شاپ,0.9911860023461401,15.7188324163515,17.375989820181154,yhat_diff
(1402-02),31.0,22.879567464729146,6.502602035763671,39.42152846998972,پت شاپ,8.120432535270854,24.497397964236328,8.421528469989717,yhat_diff
(1402-03),14.0,15.689356943804729,4.601672252124689,26.842498972889903,پت شاپ,1.6893569438047287,9.39832774787531,12.842498972889903,yhat_diff
(1402-04),13.0,12.594284124003558,1.477781112577801,23.67649590533499,پت شاپ,0.4057158759964423,11.522218887422198,10.676495905334988,yhat_diff
(1402-05),21.0,20.65762221650626,5.078187846990871,36.2286276358671,پت شاپ,0.34237778349373826,15.921812153009128,15.228627635867099,yhat_diff
(1402-06),9.0,6.323848757975359,1.903849634473604,10.885925136527328,پت شاپ,2.676151242024641,7.096150365526396,1.8859251365273284,yhat_high_diff
(1402-07),22.0,20.684015297507603,6.211878676809269,35.230888615362865,پت شاپ,1.315984702492397,15.788121323190731,13.230888615362865,yhat_diff
(1402-08),24.0,25.193929216245174,8.400717811541188,41.69516409008145,پت شاپ,1.1939292162451736,15.599282188458812,17.695164090081448,yhat_diff
(1402-09),15.0,14.759920684913768,2.4436307518991947,27.08134090962092,پت شاپ,0.24007931508623237,12.556369248100806,12.08134090962092,yhat_diff
(1402-10),21.0,19.36601609837931,4.105758467409139,34.810442795988926,پت شاپ,1.6339839016206916,16.89424153259086,13.810442795988926,yhat_diff
(1402-11),22.0,20.635350019693952,3.912191974757949,37.6357375338337,پت شاپ,1.364649980306048,18.08780802524205,15.635737533833698,yhat_diff
(1402-12),13.0,15.107982931611923,2.9831910178976626,27.391353394406657,پت شاپ,2.1079829316119234,10.016808982102337,14.391353394406657,yhat_diff
(1403-01),9.0,6.607331509875642,0.943394440481947,12.130899165128696,پت شاپ,2.3926684901243576,8.056605559518053,3.130899165128696,yhat_diff
(1403-02),11.0,15.01569923954756,2.5195289790425752,27.116780399134026,پت شاپ,4.01569923954756,8.480471020957424,16.116780399134026,yhat_diff
(1403-03),9.0,10.075024821176315,1.2952262739446403,18.92001478204945,پت شاپ,1.0750248211763154,7.704773726055359,9.92001478204945,yhat_diff
(1403-04),9.0,9.988586504425117,0.1352074413670194,20.215276348531432,پت شاپ,0.9885865044251165,8.864792558632981,11.215276348531432,yhat_diff
(1403-05),16.0,16.765446190553565,2.1989764856640623,31.270101738574,پت شاپ,0.7654461905535648,13.801023514335938,15.270101738573999,yhat_diff
(1403-06),5.0,5.062531212044768,0.5458879151245434,9.580439316798302,پت شاپ,0.0625312120447683,4.454112084875456,4.5804393167983015,yhat_diff
(1403-07),14.0,12.200543441218942,1.9406134504716053,22.251744700735607,پت شاپ,1.799456558781058,12.059386549528394,8.251744700735607,yhat_diff
(1403-08),15.0,14.292553433296348,3.156975813193032,25.59256723878832,پت شاپ,0.707446566703652,11.843024186806968,10.59256723878832,yhat_diff
(1403-09),11.0,13.220144872022216,1.0155302126281165,25.32696652569183,پت شاپ,2.2201448720222157,9.984469787371884,14.32696652569183,yhat_diff
(1403-10),8.0,8.660645370656429,1.141497623489509,16.49564961775331,پت شاپ,0.6606453706564288,6.858502376510491,8.495649617753308,yhat_diff
