shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1402-12),810.0,766.7435219004551,469.4503958300868,1063.2401654163225,خدمات کامپیوتری
(1403-01),784.0,829.241997108461,509.5168640454785,1148.075907338515,خدمات کامپیوتری
(1403-02),1047.0,989.153389223224,670.7668737194778,1311.6279274684282,خدمات کامپیوتری
(1403-03),940.0,957.9555238197881,634.3920145326072,1276.2837987131863,خدمات کامپیوتری
(1403-04),1071.0,998.7767280318556,677.8094474280031,1313.5294486306213,خدمات کامپیوتری
(1403-05),1213.0,1119.635911313863,799.1469271450816,1432.6876668841983,خدمات کامپیوتری
(1403-06),1051.0,1020.4408497244099,701.8799405967194,1343.7556521640208,خدمات کامپیوتری
(1403-07),1155.0,1068.3118382956304,756.3056605883814,1379.2464012639607,خدمات کامپیوتری
(1403-08),1175.0,1088.2162412660539,775.769541004946,1400.419175730972,خدمات کامپیوتری
(1403-09),1155.0,1051.6931523240717,744.6458336429328,1361.030981189424,خدمات کامپیوتری
(1403-10),1226.0,1127.3212055973488,816.961631941601,1437.6479051827,خدمات کامپیوتری
(1403-11),1164.0,1040.221054907566,733.0217206761675,1348.709549050843,خدمات کامپیوتری
(1403-12),979.0,956.9403109198047,646.8911831681912,1267.0663621075075,خدمات کامپیوتری
(1404-01),967.0,1029.6093250481358,707.9173159026636,1356.1158114915181,خدمات کامپیوتری
(1404-02),1165.0,1163.8347446499115,843.2422219994884,1484.829421712397,خدمات کامپیوتری
(1404-03),1008.0,1125.782528527581,804.2840742969402,1447.3592242041032,خدمات کامپیوتری
(1404-04),1078.0,1195.4287585280629,876.1477067583575,1510.8307557458618,خدمات کامپیوتری
(1404-05),1259.0,1279.5576003660246,957.1082242118779,1595.9817299045321,خدمات کامپیوتری
(1404-06),1259.0,1219.6956976711485,902.628961534883,1540.21365707778,خدمات کامپیوتری
(1404-07),1260.0,1239.7218491689948,931.1117134883749,1549.2971459392656,خدمات کامپیوتری
(1404-08),1255.0,1244.6153108801386,934.2344180276954,1552.9925552833893,خدمات کامپیوتری
(1404-09),0.0,1248.2516591405606,940.6056627405186,1552.5783279951904,خدمات کامپیوتری
(1404-10),0.0,1300.7387957636918,992.9362137526816,1609.813937667245,خدمات کامپیوتری
(1404-11),0.0,1201.6092098261213,893.270309418547,1512.3216091703496,خدمات کامپیوتری
(1404-12),0.0,1086.569690431687,788.3477834774811,1380.7634421417113,خدمات کامپیوتری
(1405-01),0.0,1219.2237775188466,902.0728816696026,1535.8692530672968,خدمات کامپیوتری
(1405-02),0.0,1336.3786977402603,1014.6330810722689,1656.6426158977613,خدمات کامپیوتری
(1405-03),0.0,1314.5154723501748,992.2090886767317,1635.545584179004,خدمات کامپیوتری
(1405-04),0.0,1369.591682498754,1051.3245372089998,1689.8721093679492,خدمات کامپیوتری
(1405-05),0.0,1462.6062495490175,1141.7379973090888,1782.6728654162753,خدمات کامپیوتری
(1405-06),0.0,1398.816981798041,1074.0122409069113,1719.7490985004363,خدمات کامپیوتری
(1401-01),149.0,159.47697222259123,56.66006156458107,262.6490996088241,خیاطی و تعمیرات لباس
(1401-02),148.0,151.39522866923437,48.43558824719692,255.13352641498403,خیاطی و تعمیرات لباس
(1401-03),155.0,166.91723036326258,63.17032394250197,268.9762584735303,خیاطی و تعمیرات لباس
(1401-04),182.0,133.36815261641937,34.4108252172792,234.16164741380686,خیاطی و تعمیرات لباس
(1401-05),161.0,147.40282437151723,45.06375816807351,249.98400204495434,خیاطی و تعمیرات لباس
(1401-06),149.0,152.02169767866192,48.87935246204971,255.7099998109387,خیاطی و تعمیرات لباس
(1401-07),110.0,114.73021228888003,28.320544899517465,199.543583554756,خیاطی و تعمیرات لباس
(1401-08),172.0,140.7878513927893,41.58849271580933,239.21123920496743,خیاطی و تعمیرات لباس
(1401-09),156.0,141.58445690501165,45.83657401671451,237.37953762540133,خیاطی و تعمیرات لباس
(1401-10),169.0,160.17416490177487,60.86874508193208,259.5319332949177,خیاطی و تعمیرات لباس
(1401-11),127.0,152.43956338287074,57.69915776329228,249.10419532115358,خیاطی و تعمیرات لباس
(1401-12),201.0,206.74846508399781,110.44604127969114,304.4083750521317,خیاطی و تعمیرات لباس
(1402-01),134.0,137.17426669114235,47.671582165174364,227.11323142833547,خیاطی و تعمیرات لباس
(1402-02),169.0,149.992134178608,47.70913228128129,254.53982933788234,خیاطی و تعمیرات لباس
(1402-03),151.0,154.31513244912466,58.45975118337803,249.01330651998347,خیاطی و تعمیرات لباس
(1402-04),100.0,132.6448133371257,33.27898454884933,232.38560913302737,خیاطی و تعمیرات لباس
(1402-05),121.0,145.75618512962225,42.71003488708169,249.78067729609404,خیاطی و تعمیرات لباس
(1402-06),126.0,144.87992922111593,45.59095429944599,244.7750306737015,خیاطی و تعمیرات لباس
(1402-07),102.0,113.07588232620735,26.04871532964785,200.4906015554657,خیاطی و تعمیرات لباس
(1402-08),93.0,134.51935908660263,37.55060551180081,230.60438135917545,خیاطی و تعمیرات لباس
(1402-09),105.0,143.54716530058874,44.99681430555155,243.76858516397232,خیاطی و تعمیرات لباس
(1402-10),179.0,159.15101042246252,60.23079177307026,257.89243432075074,خیاطی و تعمیرات لباس
(1402-11),149.0,156.00913608605705,55.73019331887308,256.71060208182087,خیاطی و تعمیرات لباس
(1402-12),223.0,205.54703096503175,108.91210293598589,301.579209314587,خیاطی و تعمیرات لباس
(1403-01),129.0,150.9026011212552,51.64204215382691,251.3867615093698,خیاطی و تعمیرات لباس
(1403-02),142.0,144.19770595029408,44.1413044016156,244.10970803558584,خیاطی و تعمیرات لباس
(1403-03),195.0,163.09661178329117,60.2405784976356,265.69624364880593,خیاطی و تعمیرات لباس
(1403-04),146.0,134.9095090749438,33.514436237770404,238.07473680215534,خیاطی و تعمیرات لباس
(1403-05),169.0,144.1269824570213,42.063072309813094,247.5673034713552,خیاطی و تعمیرات لباس
(1403-06),162.0,144.2087217886414,44.662561639321765,243.07845911622002,خیاطی و تعمیرات لباس
(1403-07),138.0,128.3430096139893,28.32616554839143,228.41378810194513,خیاطی و تعمیرات لباس
(1403-08),152.0,137.64366621563425,37.49053875808514,236.30415362729156,خیاطی و تعمیرات لباس
(1403-09),155.0,141.54155189914337,43.12818954803024,239.83280372906472,خیاطی و تعمیرات لباس
(1403-10),142.0,157.97298069472404,57.780558997508,258.18683452791606,خیاطی و تعمیرات لباس
(1403-11),200.0,154.7356793872862,54.21283781552689,254.0701653887813,خیاطی و تعمیرات لباس
(1403-12),221.0,209.12827054125313,109.00792589134548,307.74901306531126,خیاطی و تعمیرات لباس
(1404-01),162.0,154.12362063262927,50.25550749323558,257.60243064417443,خیاطی و تعمیرات لباس
(1404-02),130.0,133.23720730172377,41.29992790343718,225.73897077361468,خیاطی و تعمیرات لباس
(1404-03),113.0,128.54517259251995,45.40997869166123,212.26498268088582,خیاطی و تعمیرات لباس
(1404-04),75.0,109.48071212753214,23.023389170716595,195.5400298335824,خیاطی و تعمیرات لباس
(1404-05),121.0,141.45175831955376,39.001232453117524,245.54225271320803,خیاطی و تعمیرات لباس
(1404-06),162.0,147.64072363348993,45.024187031223214,251.26701919722362,خیاطی و تعمیرات لباس
(1404-07),132.0,127.14183001393063,27.77544164369074,227.42391738520553,خیاطی و تعمیرات لباس
(1404-08),115.0,135.56149273576642,34.5046649147794,234.99970439039484,خیاطی و تعمیرات لباس
(1404-09),0.0,141.39240212654929,41.933458574980655,242.90703538250415,خیاطی و تعمیرات لباس
(1404-10),0.0,156.84239870208506,56.51874820886177,256.6415050031179,خیاطی و تعمیرات لباس
(1404-11),0.0,152.8272900405772,53.6895715631942,252.84688007291166,خیاطی و تعمیرات لباس
(1404-12),0.0,201.58497303038763,106.07349038939023,297.9929543153723,خیاطی و تعمیرات لباس
(1405-01),0.0,153.33388314335525,51.210464373857675,254.95491477232585,خیاطی و تعمیرات لباس
(1405-02),0.0,145.42630087124843,42.27079550569658,249.28532741120216,خیاطی و تعمیرات لباس
(1405-03),0.0,160.09267526083215,56.368135451957265,263.2520715014134,خیاطی و تعمیرات لباس
(1405-04),0.0,131.84111596030368,29.787282401439533,234.67128394745066,خیاطی و تعمیرات لباس
(1405-05),0.0,140.35592115322336,37.159584599850575,242.98436537721597,خیاطی و تعمیرات لباس
(1405-06),0.0,146.16422968315905,44.043161666029306,250.58424106778114,خیاطی و تعمیرات لباس
(1401-01),2361.0,2600.7980679683633,1693.251719810232,3509.202902449686,زیبایی بانوان
(1401-02),2851.0,2649.433692251095,1740.9519697939907,3559.3313505745596,زیبایی بانوان
(1401-03),2603.0,2634.837319359832,1730.600957875362,3541.33848927444,زیبایی بانوان
(1401-04),3103.0,2873.224781069557,1975.947593629713,3779.3827056926293,زیبایی بانوان
(1401-05),2621.0,2349.7296716632386,1446.5557879936996,3245.1012530336466,زیبایی بانوان
(1401-06),2028.0,2274.195126437157,1376.0291815589671,3179.9666355170125,زیبایی بانوان
(1401-07),2084.0,2144.969645591484,1264.8571393762886,3015.5718123328143,زیبایی بانوان
(1401-08),1959.0,1946.4935499318426,1066.2875682547788,2819.8769967440785,زیبایی بانوان
(1401-09),1775.0,1963.2958410176702,1077.6180453771613,2836.396520890749,زیبایی بانوان
(1401-10),1897.0,2061.0308406668605,1178.4133185808928,2924.801550497851,زیبایی بانوان
(1401-11),1978.0,2178.678229238218,1308.595596641648,3056.4446548183837,زیبایی بانوان
(1401-12),4091.0,3200.3761173733674,2354.7669189634526,4029.692575118883,زیبایی بانوان
(1402-01),2337.0,2439.2202568071084,1539.0224381417888,3353.6055947199025,زیبایی بانوان
(1402-02),2231.0,2418.204908701456,1532.3375425777201,3333.6381323266287,زیبایی بانوان
(1402-03),2253.0,2445.02276367981,1548.96135065303,3353.3087005471093,زیبایی بانوان
(1402-04),2751.0,2664.9387968262613,1769.6152324815062,3580.2698210560307,زیبایی بانوان
(1402-05),1881.0,2154.3098404503803,1255.0550161920696,3050.949411553411,زیبایی بانوان
(1402-06),1878.0,2077.164555742281,1176.3948392202908,2985.071449094635,زیبایی بانوان
(1402-07),1963.0,1941.2463518202858,1075.7077518365393,2810.740034085969,زیبایی بانوان
(1402-08),1783.0,1757.6579481801305,894.777742404931,2636.9459217384037,زیبایی بانوان
(1402-09),1943.0,1791.1145648894756,923.9744364794461,2663.6123800878786,زیبایی بانوان
(1402-10),1857.0,1843.6463330425931,975.4800628161474,2710.0623763233184,زیبایی بانوان
(1402-11),2241.0,1982.6830240811353,1110.422929976423,2855.953922825459,زیبایی بانوان
(1402-12),2907.0,3000.0656745991478,2160.2351649539833,3841.927208247522,زیبایی بانوان
(1403-01),1755.0,2256.211401973583,1347.9071215583792,3142.116250084734,زیبایی بانوان
(1403-02),2178.0,2209.0464407392947,1309.618651693129,3120.231145594695,زیبایی بانوان
(1403-03),2450.0,2268.530274796353,1378.68144795704,3176.81935640813,زیبایی بانوان
(1403-04),2716.0,2430.829143406019,1519.945970774156,3332.2268690421984,زیبایی بانوان
(1403-05),2137.0,1957.8471644168596,1055.2857425607453,2854.0525885263205,زیبایی بانوان
(1403-06),2079.0,1844.0196497642908,937.8600720677105,2746.6733514034427,زیبایی بانوان
(1403-07),1743.0,1712.032741270184,839.8016468163402,2594.2373344608995,زیبایی بانوان
(1403-08),1516.0,1525.3592706954744,652.8622756759246,2392.7518630916143,زیبایی بانوان
(1403-09),1778.0,1529.2031114987801,657.8084170144921,2401.0459761250822,زیبایی بانوان
(1403-10),1610.0,1565.0579993726644,678.6886552596167,2425.5388468436577,زیبایی بانوان
(1403-11),1684.0,1700.7045652145077,817.8671569254284,2573.298178633482,زیبایی بانوان
(1403-12),2956.0,2831.278581725179,1954.5706665112784,3700.115708241997,زیبایی بانوان
(1404-01),1815.0,1854.4835901687718,957.2890985445472,2746.3830501382886,زیبایی بانوان
(1404-02),1829.0,1884.2521961576047,983.6186027879495,2770.2926472784616,زیبایی بانوان
(1404-03),1843.0,1912.8421792664062,1006.0627409511986,2828.131559844185,زیبایی بانوان
(1404-04),1402.0,2053.819987905094,1146.8203618030607,2954.264125873649,زیبایی بانوان
(1404-05),1465.0,1601.3398838316746,710.9619306328296,2502.3716534557584,زیبایی بانوان
(1404-06),1658.0,1430.0702415825394,524.7665891038771,2332.68828656477,زیبایی بانوان
(1404-07),1381.0,1354.5309158745779,482.3070503484576,2230.878252201767,زیبایی بانوان
(1404-08),1283.0,1174.1846903928351,307.0463183868678,2046.2572870707568,زیبایی بانوان
(1404-09),0.0,1129.4906675997718,247.9277897147854,2001.6098031870986,زیبایی بانوان
(1404-10),0.0,1189.4512566632866,319.58155009997563,2059.0731110084803,زیبایی بانوان
(1404-11),0.0,1365.8552952033936,499.4083876657258,2240.8412546563727,زیبایی بانوان
(1404-12),0.0,2384.8184882928012,1538.8966325968895,3229.2465125153158,زیبایی بانوان
(1405-01),0.0,1476.7007499177266,580.0394286850001,2377.08622227512,زیبایی بانوان
(1405-02),0.0,1527.1970730875753,630.3437428198911,2424.2730158333575,زیبایی بانوان
(1405-03),0.0,1499.2722538421942,600.7042339402124,2399.9347940414905,زیبایی بانوان
(1405-04),0.0,1684.6292984277907,782.3043253349285,2577.744831174291,زیبایی بانوان
(1405-05),0.0,1213.9007546266632,308.46000425686503,2105.3280319048945,زیبایی بانوان
(1405-06),0.0,1047.3396614739245,155.26266856362088,1950.7170051240992,زیبایی بانوان
(1401-01),6099.0,3824.5928033751015,-3249.715349970465,10951.81976819087,سرمایش و گرمایش
(1401-02),7352.0,10107.901139132315,2882.9082276544264,17264.2590035942,سرمایش و گرمایش
(1401-03),14583.0,14884.57182867517,7644.995616123567,21968.01988362035,سرمایش و گرمایش
(1401-04),13423.0,13885.63068860234,6821.82584348828,21003.30128362388,سرمایش و گرمایش
(1401-05),12787.0,11806.294054988002,4748.3928532348355,19003.95256038368,سرمایش و گرمایش
(1401-06),4563.0,3400.7451437013715,-3735.18257831108,10418.280067109694,سرمایش و گرمایش
(1401-07),2991.0,1916.0785518967311,-4824.201209667042,8811.431293768164,سرمایش و گرمایش
(1401-08),7056.0,5472.265230694632,-1396.5440908732132,12433.211539432466,سرمایش و گرمایش
(1401-09),5447.0,5559.180658881513,-1218.9211173329818,12417.074768753539,سرمایش و گرمایش
(1401-10),6114.0,4360.088001275902,-2497.0950780697585,11205.485345366367,سرمایش و گرمایش
(1401-11),4706.0,4156.314332792226,-2768.423554752144,11075.436825045852,سرمایش و گرمایش
(1401-12),2924.0,3255.2827905716877,-3445.61737425836,9865.161400495843,سرمایش و گرمایش
(1402-01),4042.0,6031.4535662021535,-1152.4799393746293,13170.383901859672,سرمایش و گرمایش
(1402-02),10597.0,12284.09363193151,5225.990482154859,19426.418264102656,سرمایش و گرمایش
(1402-03),16047.0,17151.004384699194,9968.240807937633,24222.58535674903,سرمایش و گرمایش
(1402-04),14654.0,16183.725198407798,9153.804280841157,23358.430318231556,سرمایش و گرمایش
(1402-05),11617.0,14226.831728803782,7183.272679977177,21357.877067444802,سرمایش و گرمایش
(1402-06),7507.0,5932.097467175327,-1202.7218637895025,13097.240863802428,سرمایش و گرمایش
(1402-07),4572.0,4293.4939158472325,-2685.628972955154,11148.20074042805,سرمایش و گرمایش
(1402-08),5728.0,7941.575347695309,1198.3821694262197,14873.307919500661,سرمایش و گرمایش
(1402-09),6716.0,8179.819508855362,1279.1639828131156,15140.629672835905,سرمایش و گرمایش
(1402-10),5492.0,6974.408173550308,33.1083225211022,13938.10870627852,سرمایش و گرمایش
(1402-11),6145.0,6861.248499086354,-50.869456884349475,13686.389745999679,سرمایش و گرمایش
(1402-12),5734.0,5938.07304489884,-711.5665837174686,12633.6954603167,سرمایش و گرمایش
(1403-01),6892.0,8967.827433800674,1881.5674553768238,16123.89747858571,سرمایش و گرمایش
(1403-02),10174.0,15198.324289728127,8029.810180474487,22233.850543422024,سرمایش و گرمایش
(1403-03),29779.0,20282.33976960434,13200.823134955637,27402.4544212062,سرمایش و گرمایش
(1403-04),20775.0,19209.476886610333,12010.740535578876,26327.740695002965,سرمایش و گرمایش
(1403-05),22164.0,17371.704314939478,10272.451729818313,24435.713797155444,سرمایش و گرمایش
(1403-06),8066.0,9106.144547322825,1976.705074444822,16231.200527581028,سرمایش و گرمایش
(1403-07),6201.0,7289.04746611412,481.8445025065882,14153.44274962213,سرمایش و گرمایش
(1403-08),12140.0,10932.107697455665,4019.006346415289,17808.133533692162,سرمایش و گرمایش
(1403-09),13033.0,11265.822131521087,4324.445749152638,18150.682165047107,سرمایش و گرمایش
(1403-10),9464.0,9962.728429232517,3109.416137360972,16846.19478829892,سرمایش و گرمایش
(1403-11),9687.0,9849.912444490796,2985.148972826268,16745.480142298315,سرمایش و گرمایش
(1403-12),9609.0,9167.817520210881,2218.4071394506223,16046.037522966246,سرمایش و گرمایش
(1404-01),12218.0,12297.131415614898,5132.743295509549,19461.149627983268,سرمایش و گرمایش
(1404-02),28208.0,18391.39981777416,11407.562824068513,25504.302687427924,سرمایش و گرمایش
(1404-03),15641.0,23391.3126640088,16255.343662949188,30506.631115062453,سرمایش و گرمایش
(1404-04),22772.0,22378.651806998372,15164.998346694008,29568.798627287666,سرمایش و گرمایش
(1404-05),18101.0,20379.390359799825,13296.618677291886,27481.29882443706,سرمایش و گرمایش
(1404-06),10474.0,12056.428856022028,4884.716402151837,19188.352630530204,سرمایش و گرمایش
(1404-07),6180.0,10303.071886896569,3439.493957313175,17153.93745427354,سرمایش و گرمایش
(1404-08),13317.0,14083.676161398918,7220.697538153836,20965.936189193388,سرمایش و گرمایش
(1404-09),0.0,14218.423178978019,7318.8654192227705,21107.677756224883,سرمایش و گرمایش
(1404-10),0.0,12919.502502977926,6006.9841944594955,19828.895046518737,سرمایش و گرمایش
(1404-11),0.0,12896.535639025698,6066.493349817362,19756.663354604218,سرمایش و گرمایش
(1404-12),0.0,11814.978931771928,5119.734924211394,18484.857933981333,سرمایش و گرمایش
(1405-01),0.0,15291.598371723305,8283.877277226886,22287.83513040209,سرمایش و گرمایش
(1405-02),0.0,21503.41022322482,14360.420695712171,28675.268957604672,سرمایش و گرمایش
(1405-03),0.0,26516.134214489935,19476.59850396287,33616.76207332862,سرمایش و گرمایش
(1405-04),0.0,25418.08982216425,18191.231040887895,32525.145131725778,سرمایش و گرمایش
(1405-05),0.0,23594.780942942132,16479.17535543475,30630.180718456624,سرمایش و گرمایش
(1405-06),0.0,15183.279869525462,8029.96800475297,22333.157728505987,سرمایش و گرمایش
(1401-01),2177.0,2345.3601100512064,288.97419135315045,4428.491447782519,شستشو
(1401-02),2335.0,1809.0877724332925,-253.63891925600143,3847.417256138815,شستشو
(1401-03),2742.0,2010.9087401643194,-47.82162910152101,4084.9820839058902,شستشو
(1401-04),2684.0,2184.490486658794,98.13287925868994,4242.754746466194,شستشو
(1401-05),2704.0,2433.856233087522,377.76185985811117,4478.532165517787,شستشو
(1401-06),2574.0,2595.58270204649,543.0985594436912,4660.566878082413,شستشو
(1401-07),1960.0,2131.407748203497,139.8543325543869,4134.669198972153,شستشو
(1401-08),2019.0,1720.6432920647671,-289.41891849142064,3732.9861272433154,شستشو
(1401-09),1687.0,1512.2716755837973,-495.7215857026241,3521.9410055981643,شستشو
(1401-10),1951.0,2016.9107702181761,-13.500340993480286,4024.577075181091,شستشو
(1401-11),3526.0,4862.8386676928785,2857.441585954393,6862.253669823593,شستشو
(1401-12),8395.0,11268.992923511023,9323.239964426384,13225.994658638521,شستشو
(1402-01),2493.0,2641.807245637856,584.058940657884,4727.069986423712,شستشو
(1402-02),2126.0,2114.4997891207718,52.75170840334126,4173.29736999701,شستشو
(1402-03),2491.0,2402.094265132176,329.7737336542014,4506.584899908037,شستشو
(1402-04),3091.0,2672.5370431106317,608.5854438291003,4755.528228837618,شستشو
(1402-05),3202.0,2985.228487988356,912.2834913043158,5043.80378751171,شستشو
(1402-06),3537.0,3272.7965668523916,1167.467156813446,5351.386461315243,شستشو
(1402-07),3268.0,2814.1481069900647,826.5046137322037,4853.14847741606,شستشو
(1402-08),2843.0,2494.9209260057637,480.70391244442703,4488.280280008665,شستشو
(1402-09),2670.0,2389.866196812852,377.72697222883625,4406.257003299021,شستشو
(1402-10),3060.0,2938.072267069594,936.3130183921376,4947.15308839106,شستشو
(1402-11),6402.0,5813.159203324042,3805.8157299784048,7815.339951377924,شستشو
(1402-12),12103.0,12305.160536473564,10374.386486141459,14250.125358302961,شستشو
(1403-01),3128.0,3842.6874707028246,1795.9432447531253,5912.39218203621,شستشو
(1403-02),3014.0,3234.2128801887416,1115.6358150467113,5283.975426754792,شستشو
(1403-03),3623.0,3569.1871782810776,1461.1250448851467,5630.986408285138,شستشو
(1403-04),4134.0,3803.3814310361176,1724.4645488388724,5898.414816793477,شستشو
(1403-05),4006.0,4125.3893370271,2061.118827544758,6193.788793214518,شستشو
(1403-06),4244.0,4433.441898384653,2371.905118207376,6513.594999907506,شستشو
(1403-07),3539.0,3918.9068059732517,1911.5190104795252,5949.228199482683,شستشو
(1403-08),2978.0,3600.9843979179286,1555.627293635633,5604.439039870901,شستشو
(1403-09),3146.0,3532.3216229884533,1528.5278279964382,5511.745164710287,شستشو
(1403-10),4024.0,4016.1272723413254,2015.793663935964,6016.007224457841,شستشو
(1403-11),7953.0,6866.919672468174,4843.161754290005,8910.65004407945,شستشو
(1403-12),18185.0,13704.972164912893,11703.64246538854,15703.057550484997,شستشو
(1404-01),4352.0,4889.734138947431,2811.7364678932654,6964.411296568104,شستشو
(1404-02),3976.0,4356.327906954103,2289.2632078186543,6424.0303022035605,شستشو
(1404-03),3789.0,4752.762179677906,2694.2252631317306,6820.309345596382,شستشو
(1404-04),3679.0,4928.570244929838,2858.7587779113346,6995.199009370836,شستشو
(1404-05),4987.0,5316.993411790037,3225.5541365804183,7418.1789670641165,شستشو
(1404-06),5430.0,5546.8993154069,3466.4895747133232,7659.601457479466,شستشو
(1404-07),5177.0,5009.1956943272435,3005.7592426668057,7037.062244416731,شستشو
(1404-08),5051.0,4764.173159318287,2752.2459480150274,6761.526204775508,شستشو
(1404-09),0.0,4619.69963265266,2601.7141309090616,6611.3572088242,شستشو
(1404-10),0.0,5137.795441058614,3108.2197620183656,7135.338313931135,شستشو
(1404-11),0.0,8141.3619649825105,6154.000653214555,10150.57915818412,شستشو
(1404-12),0.0,14453.940747219825,12501.190029633934,16401.689185864503,شستشو
(1405-01),0.0,6042.990807106396,3977.02461495758,8123.917928189373,شستشو
(1405-02),0.0,5520.564897823751,3414.0174210173477,7630.157886089904,شستشو
(1405-03),0.0,5893.36210190079,3811.857427605735,7943.740039618945,شستشو
(1405-04),0.0,6061.1092604212145,3966.686012564309,8124.941317104155,شستشو
(1405-05),0.0,6480.614242045606,4389.3667788724615,8521.439937731688,شستشو
(1405-06),0.0,6680.377314888313,4583.701503613106,8756.363613470055,شستشو
(1401-01),122.0,90.7805063846679,-96.79538700958169,279.8880021040679,طراحی و بازسازی ساختمان
(1401-02),136.0,161.13323444472758,-30.30958188153836,349.7755207987965,طراحی و بازسازی ساختمان
(1401-03),230.0,193.4935407296934,1.3124962233532131,387.8747276841153,طراحی و بازسازی ساختمان
(1401-04),348.0,263.631606302799,66.60273944225746,457.26007788457093,طراحی و بازسازی ساختمان
(1401-05),417.0,315.46374769952115,121.33606682582034,509.5852834409306,طراحی و بازسازی ساختمان
(1401-06),325.0,228.89558658708893,33.27270605809067,423.61769420838755,طراحی و بازسازی ساختمان
(1401-07),226.0,168.5645630546179,-18.111003745270384,357.42033728378266,طراحی و بازسازی ساختمان
(1401-08),181.0,138.117738662648,-45.08288430689276,320.13294480708424,طراحی و بازسازی ساختمان
(1401-09),138.0,108.01974192546349,-59.95075499655484,276.34621902764405,طراحی و بازسازی ساختمان
(1401-10),158.0,291.28194085774254,102.21799314772005,480.0570427421834,طراحی و بازسازی ساختمان
(1401-11),144.0,268.9266910423683,81.4469661119728,457.3261257808224,طراحی و بازسازی ساختمان
(1401-12),108.0,161.48337018400503,-11.713677659667809,336.5622843753119,طراحی و بازسازی ساختمان
(1402-01),107.0,176.33081702509602,13.499947809135696,341.1864172178346,طراحی و بازسازی ساختمان
(1402-02),182.0,271.36386919154063,77.11745754557232,462.8308377324446,طراحی و بازسازی ساختمان
(1402-03),256.0,297.6344953723279,106.67026191214762,493.16630210228493,طراحی و بازسازی ساختمان
(1402-04),292.0,369.2392322770474,171.69109403755706,563.0076669440475,طراحی و بازسازی ساختمان
(1402-05),286.0,421.0409712105069,228.19039018807862,617.6823892662578,طراحی و بازسازی ساختمان
(1402-06),289.0,335.4133321795777,139.07483833681468,531.7929407808145,طراحی و بازسازی ساختمان
(1402-07),227.0,274.5058216054226,87.48030387332804,464.44590622796915,طراحی و بازسازی ساختمان
(1402-08),223.0,248.15334729302117,58.6783094629007,434.5787749811209,طراحی و بازسازی ساختمان
(1402-09),210.0,225.20347601150127,36.50828128162299,412.83158963850804,طراحی و بازسازی ساختمان
(1402-10),378.0,399.3806682134316,211.35687057447956,587.5502575102985,طراحی و بازسازی ساختمان
(1402-11),395.0,376.14722305091357,189.03036217797944,562.1576653858651,طراحی و بازسازی ساختمان
(1402-12),271.0,272.28196430892,92.41002329047289,455.1627074818359,طراحی و بازسازی ساختمان
(1403-01),333.0,307.1803727409174,112.7518030300472,501.6732099421583,طراحی و بازسازی ساختمان
(1403-02),441.0,386.2311282522072,192.36145476448038,579.2528508372568,طراحی و بازسازی ساختمان
(1403-03),502.0,411.7041912290785,217.56197503262595,606.0153838165206,طراحی و بازسازی ساختمان
(1403-04),669.0,484.404929772982,291.6484482188474,679.021441886565,طراحی و بازسازی ساختمان
(1403-05),592.0,536.3786900149584,340.9648721120453,728.5543424010206,طراحی و بازسازی ساختمان
(1403-06),462.0,452.38710658595943,256.7383286503899,646.8592890670137,طراحی و بازسازی ساختمان
(1403-07),391.0,384.9326218650349,197.1872932920675,572.3242456570389,طراحی و بازسازی ساختمان
(1403-08),341.0,360.0183189239505,173.33873820060748,550.4472483289395,طراحی و بازسازی ساختمان
(1403-09),305.0,335.62922986670617,149.95614188948588,521.3073403927064,طراحی و بازسازی ساختمان
(1403-10),676.0,510.98001983487194,320.501004221976,698.8302944211903,طراحی و بازسازی ساختمان
(1403-11),603.0,487.5957087911191,298.91349069248827,676.2189072451057,طراحی و بازسازی ساختمان
(1403-12),445.0,390.96323650321534,201.91683123771037,576.1093614115448,طراحی و بازسازی ساختمان
(1404-01),438.0,429.25860995569764,233.78070462269096,622.5298171206275,طراحی و بازسازی ساختمان
(1404-02),560.0,500.17032283600366,308.2536634242722,694.9976724829845,طراحی و بازسازی ساختمان
(1404-03),404.0,511.022117710426,322.2965332278402,699.3336731250414,طراحی و بازسازی ساختمان
(1404-04),425.0,602.2641634819366,409.3207954249906,798.3504360302193,طراحی و بازسازی ساختمان
(1404-05),627.0,647.6565532428975,453.8964712791928,841.108936548284,طراحی و بازسازی ساختمان
(1404-06),504.0,568.2719298428246,374.8934411093775,762.4406394908885,طراحی و بازسازی ساختمان
(1404-07),399.0,495.10920959060866,306.2108089879744,685.9369820769389,طراحی و بازسازی ساختمان
(1404-08),418.0,468.19525736029686,280.2471850812807,655.8570846509346,طراحی و بازسازی ساختمان
(1404-09),0.0,451.18366716085046,262.5857473949381,639.1938994642612,طراحی و بازسازی ساختمان
(1404-10),0.0,623.782971048897,437.6427836199953,809.1548955504937,طراحی و بازسازی ساختمان
(1404-11),0.0,596.656622557696,411.0432883533867,785.920488757271,طراحی و بازسازی ساختمان
(1404-12),0.0,483.55531842703033,301.42533848657973,666.3558405940394,طراحی و بازسازی ساختمان
(1405-01),0.0,543.3293641086938,350.79641160020327,739.8831922032118,طراحی و بازسازی ساختمان
(1405-02),0.0,613.900868333577,420.9154626100019,807.6796668624746,طراحی و بازسازی ساختمان
