shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service
(1403-01),84.0,100.00377631711888,32.538001920033906,166.3432045400685,جک و ریموت درب پارکینگ (فوری)
(1403-02),104.0,105.87568086757527,36.051180964374986,175.93508218420843,جک و ریموت درب پارکینگ (فوری)
(1403-03),150.0,145.1439297246589,72.49891865433759,217.31444753282668,جک و ریموت درب پارکینگ (فوری)
(1403-04),143.0,151.1057018225661,76.15254190395052,226.6215499029333,جک و ریموت درب پارکینگ (فوری)
(1403-05),151.0,156.1433684177501,81.2642943041217,230.9457374313403,جک و ریموت درب پارکینگ (فوری)
(1403-06),150.0,137.64993638767422,63.97842454272424,211.7791204854419,جک و ریموت درب پارکینگ (فوری)
(1403-07),140.0,117.71257186176146,47.2473040255315,187.9660906341131,جک و ریموت درب پارکینگ (فوری)
(1403-08),97.0,105.3914880587538,38.36440206605719,172.94109685261938,جک و ریموت درب پارکینگ (فوری)
(1403-09),85.0,83.00210057612745,16.70356452214668,147.4612777470373,جک و ریموت درب پارکینگ (فوری)
(1403-10),82.0,92.71978644483042,27.370179751741787,157.81111465278093,جک و ریموت درب پارکینگ (فوری)
(1403-11),86.0,97.0933995876774,29.129180751236085,164.5925590154533,جک و ریموت درب پارکینگ (فوری)
(1403-12),115.0,110.37057019125264,37.34403784076463,181.90273445443702,جک و ریموت درب پارکینگ (فوری)
(1404-01),0.0,86.72780646355994,11.98370885926252,161.1245853679999,جک و ریموت درب پارکینگ (فوری)
(1404-02),0.0,84.51575996306407,10.655113263725342,159.34320588510153,جک و ریموت درب پارکینگ (فوری)
(1404-03),0.0,103.96332169131014,28.725371524486565,177.666680856857,جک و ریموت درب پارکینگ (فوری)
(1404-04),0.0,96.97230670692406,21.66762553094429,172.41994633910662,جک و ریموت درب پارکینگ (فوری)
(1404-05),0.0,93.06328500462148,16.863181686001372,167.3375941558881,جک و ریموت درب پارکینگ (فوری)
(1404-06),0.0,79.03521558133014,3.1644141639901155,153.09722957162805,جک و ریموت درب پارکینگ (فوری)
(1404-07),0.0,66.93332202499754,-5.450461402770684,139.6290655058224,جک و ریموت درب پارکینگ (فوری)
(1404-08),0.0,60.29601783651664,-12.304796789360347,133.0495268380685,جک و ریموت درب پارکینگ (فوری)
(1404-09),0.0,48.235774537809334,-24.70700660625305,121.07880390382938,جک و ریموت درب پارکینگ (فوری)
(1404-10),0.0,52.47874875273831,-20.217246424188755,124.90337733151196,جک و ریموت درب پارکینگ (فوری)
(1404-11),0.0,49.791387776397194,-23.317059769996376,123.15818723445821,جک و ریموت درب پارکینگ (فوری)
(1404-12),0.0,49.271718062602,-21.673971511547293,120.14664736671165,جک و ریموت درب پارکینگ (فوری)
(1401-01),15.0,13.597160072017697,-0.5556358001057412,27.239905838024683,حجامت در محل
(1401-02),21.0,21.645531490349203,5.325612777268128,37.700122089417,حجامت در محل
(1401-03),34.0,31.91618385887147,14.412157957068295,49.364099692154234,حجامت در محل
(1401-04),46.0,46.74272617541976,20.685042458351496,72.78094395673975,حجامت در محل
(1401-05),17.0,17.71847340661923,2.4234141245198373,32.835029617444484,حجامت در محل
(1401-06),22.0,21.413187529559877,7.419206487082417,35.56942752139787,حجامت در محل
(1401-07),11.0,11.887995723314756,4.530498234232001,19.50591541045267,حجامت در محل
(1401-08),28.0,27.152431441033745,10.04928624908301,44.8206592711151,حجامت در محل
(1401-09),27.0,27.797266990937832,13.75660054697208,41.50535770103267,حجامت در محل
(1401-10),9.0,8.843415852309239,-1.0421959277095107,18.473658735878352,حجامت در محل
(1401-11),11.0,10.701696710369255,0.9181660025186559,20.353311585394746,حجامت در محل
(1401-12),16.0,16.703429751397746,2.68085708949297,30.714105497427738,حجامت در محل
(1402-01),16.0,37.64868448113655,18.220385093562808,57.468849710548696,حجامت در محل
(1402-02),0.0,89.27005883798093,55.60792146853064,122.9757114549986,حجامت در محل
(1402-03),0.0,110.9053529421075,76.8042076040623,144.6297979480466,حجامت در محل
(1402-04),0.0,110.22149263450457,76.73428290272963,143.96196251593486,حجامت در محل
(1402-05),0.0,68.67788666751615,35.51630871414718,102.3208079474578,حجامت در محل
(1402-06),0.0,83.46943270943996,49.529815655873094,117.1733326559832,حجامت در محل
(1402-07),0.0,86.01862340317525,53.84305488870725,118.51570489691986,حجامت در محل
(1402-08),0.0,79.24464513783641,46.653721788687974,111.9694199484503,حجامت در محل
(1402-09),0.0,107.51926340345003,75.04065601014155,140.04622288774095,حجامت در محل
(1402-10),0.0,47.83906879010635,15.463712578594022,80.24642132654628,حجامت در محل
(1402-11),0.0,50.88230248450392,18.582468526933056,83.1341633741411,حجامت در محل
(1402-12),0.0,62.78185414818104,31.414369363700526,94.34915685903202,حجامت در محل
(1403-01),0.0,57.263376119892214,32.2943911587413,82.13378626168435,حجامت در محل
(1401-01),124.0,116.47659870504141,44.295213116518674,188.42024448850785,خدمات باتری
(1401-02),121.0,111.66597711475984,38.9221919215921,183.7370165352741,خدمات باتری
(1401-03),105.0,114.10652856557286,40.24335067725508,188.6954644650449,خدمات باتری
(1401-04),98.0,111.8595697649982,35.56720301241511,187.99599253092316,خدمات باتری
(1401-05),161.0,152.41628546322016,75.93306942438741,228.80044394621106,خدمات باتری
(1401-06),114.0,115.39042440912824,42.34347082848288,189.96739733849486,خدمات باتری
(1401-07),78.0,93.81404176167983,24.93121972567863,161.85134655001735,خدمات باتری
(1401-08),101.0,99.69502530590864,26.449755133814836,173.94818791866643,خدمات باتری
(1401-09),91.0,97.08214877650326,25.25280661597139,169.7729573502849,خدمات باتری
(1401-10),125.0,111.96096884466417,35.60332964417314,188.18616828574653,خدمات باتری
(1401-11),94.0,90.88213926293277,16.86384850101679,164.6219480204518,خدمات باتری
(1401-12),118.0,103.323051117011,31.69629887236335,174.71565152016368,خدمات باتری
(1402-01),97.0,104.20659911410465,25.271777533445064,183.4655445436796,خدمات باتری
(1402-02),82.0,80.63932566122321,16.99024782422064,144.14287345027606,خدمات باتری
(1402-03),85.0,87.05619198596236,16.09916824517836,158.5602028129389,خدمات باتری
(1402-04),82.0,84.65549895352264,12.297141943944355,155.7659856363273,خدمات باتری
(1402-05),110.0,123.93064138712964,47.16704423454549,200.084580651327,خدمات باتری
(1402-06),89.0,93.5439779877059,21.114058094803188,164.44549629663882,خدمات باتری
(1402-07),95.0,85.37587896244874,13.932991789617814,155.7706995608236,خدمات باتری
(1402-08),90.0,91.30904801125475,16.711296768773213,165.9713296868429,خدمات باتری
(1402-09),107.0,96.76879784986264,22.89448524814483,171.67170886859816,خدمات باتری
(1402-10),88.0,103.30471560029858,34.40524729796577,172.77347472040967,خدمات باتری
(1402-11),109.0,96.6974844523311,22.124643002890593,170.69037067752973,خدمات باتری
(1402-12),97.0,107.34936949390267,41.572575138272875,173.89777378495694,خدمات باتری
(1403-01),110.0,117.59581728084925,41.48380825778379,193.44627203950174,خدمات باتری
(1403-02),114.0,118.87577187746454,42.25844709659753,194.7230308411563,خدمات باتری
(1403-03),137.0,123.71298216575501,43.884670700033226,202.65467796898824,خدمات باتری
(1403-04),135.0,121.08539348738498,43.98154881324178,198.49967531691553,خدمات باتری
(1403-05),178.0,174.7996818958857,95.85292996995614,254.45592273392884,خدمات باتری
(1403-06),144.0,140.40097886285534,60.78237169312949,218.98655230050187,خدمات باتری
(1403-07),126.0,117.31335853162753,43.461855325327434,191.6486053319667,خدمات باتری
(1403-08),122.0,121.26605763325256,43.99149418422991,197.55147516339127,خدمات باتری
(1403-09),120.0,124.33048706978428,47.49650203688258,201.02566835964535,خدمات باتری
(1403-10),133.0,134.38699768503412,59.94670469981611,208.89997204310816,خدمات باتری
(1403-11),113.0,118.00415021974851,41.29946608686059,196.07729346645957,خدمات باتری
(1403-12),130.0,136.70551114262622,64.00514906898543,211.68354462855422,خدمات باتری
(1404-01),0.0,135.69868961776442,56.66288323505934,214.29630979437795,خدمات باتری
(1404-02),0.0,133.03981521035124,55.07533516461247,212.9206275225136,خدمات باتری
(1404-03),0.0,131.50604095509513,51.0368748773767,209.35342215288773,خدمات باتری
(1404-04),0.0,130.10596474354006,51.69539421243415,208.64136112846248,خدمات باتری
(1404-05),0.0,178.20677085498608,97.84663453470588,257.76300291263124,خدمات باتری
(1404-06),0.0,143.80244035693025,63.72103017982882,223.55042495708196,خدمات باتری
(1404-07),0.0,123.20304800444463,45.90533858627145,199.7926824305101,خدمات باتری
(1404-08),0.0,122.81405317952691,46.351613506467714,201.26510929865552,خدمات باتری
(1404-09),0.0,128.40121540395216,52.04981354048719,205.3099391785336,خدمات باتری
(1404-10),0.0,141.52935420820563,63.98674011975991,218.94187042902325,خدمات باتری
(1404-11),0.0,119.8518599534746,43.96129595868433,198.07744822886397,خدمات باتری
(1404-12),0.0,139.49097333859478,65.30457227045744,215.5946242956788,خدمات باتری
(1401-01),41.0,71.8827465732559,20.02306602888559,123.89344662475591,خدمات دامپزشکی در محل
(1401-02),111.0,90.8434790648455,21.246904844010633,160.62237853052008,خدمات دامپزشکی در محل
(1401-03),107.0,102.70169560372028,30.657190689654417,175.0575217747267,خدمات دامپزشکی در محل
(1401-04),136.0,120.82362783473357,47.10678031603456,194.93607688425132,خدمات دامپزشکی در محل
(1401-05),114.0,106.591470254722,29.409694382430708,182.66896488559246,خدمات دامپزشکی در محل
(1401-06),101.0,85.50388416504545,16.683170284045037,154.5508192012119,خدمات دامپزشکی در محل
(1401-07),78.0,102.6477075836225,33.69215236260619,172.72141074733707,خدمات دامپزشکی در محل
(1401-08),95.0,110.69790279984072,41.60408162249582,179.97491525164037,خدمات دامپزشکی در محل
(1401-09),103.0,109.78849486200436,40.612036412150424,179.50825063848563,خدمات دامپزشکی در محل
(1401-10),125.0,120.15643947817594,47.9478451835494,191.49956599856748,خدمات دامپزشکی در محل
(1401-11),136.0,108.75574151158042,36.825245053750834,180.55015355458235,خدمات دامپزشکی در محل
(1401-12),109.0,94.25039255981523,22.650405367774304,166.64023223314564,خدمات دامپزشکی در محل
(1402-01),150.0,124.01647877816728,45.930361933130534,200.7708684898907,خدمات دامپزشکی در محل
(1402-02),81.0,106.81013073490378,30.413222171400843,182.95421052595222,خدمات دامپزشکی در محل
(1402-03),61.0,78.41362697760289,21.69206343226138,135.32524369530756,خدمات دامپزشکی در محل
(1402-04),106.0,112.70595343816295,36.13302490753028,190.246869791073,خدمات دامپزشکی در محل
(1402-05),82.0,84.89011403339599,13.573192823863089,157.41277395164246,خدمات دامپزشکی در محل
(1402-06),69.0,67.92755260013554,1.3084869409610498,135.71398182029617,خدمات دامپزشکی در محل
(1402-07),94.0,81.75182324675774,15.327596984258308,147.90596191599624,خدمات دامپزشکی در محل
(1402-08),93.0,95.3754990295285,20.491897246943452,169.10848698837265,خدمات دامپزشکی در محل
(1402-09),72.0,84.06753342936895,19.430967968831744,148.68838305247317,خدمات دامپزشکی در محل
(1402-10),88.0,93.71730887842008,27.711701402275022,160.28464550007595,خدمات دامپزشکی در محل
(1402-11),69.0,94.33807078342252,25.032071031721017,163.72197271968253,خدمات دامپزشکی در محل
(1402-12),107.0,90.97741060752674,18.79322641376198,163.18785792459167,خدمات دامپزشکی در محل
(1403-01),137.0,126.87329072390251,52.980483080467785,201.95426151617204,خدمات دامپزشکی در محل
(1403-02),123.0,121.26912536650106,46.84007413050979,195.92741932061074,خدمات دامپزشکی در محل
(1403-03),139.0,137.67404393170912,60.97602058966107,214.5474974496875,خدمات دامپزشکی در محل
(1403-04),155.0,159.73769311469002,83.42009171974779,237.77106495317742,خدمات دامپزشکی در محل
(1403-05),144.0,139.05573210245524,62.83739345605427,216.0086399333688,خدمات دامپزشکی در محل
(1403-06),116.0,124.0148824936822,46.678585942354005,200.7228180411997,خدمات دامپزشکی در محل
(1403-07),147.0,139.24649314693895,67.69753542899379,211.54667405810903,خدمات دامپزشکی در محل
(1403-08),175.0,152.75341252928487,78.25762753698434,226.85244375135102,خدمات دامپزشکی در محل
(1403-09),158.0,152.27600777446457,76.89822686053628,226.54752140723335,خدمات دامپزشکی در محل
(1403-10),157.0,159.5268560015174,85.65551803293611,234.60749639427428,خدمات دامپزشکی در محل
(1403-11),145.0,147.17634482582136,72.89522326678592,221.2906112618532,خدمات دامپزشکی در محل
(1403-12),110.0,131.60906772403538,56.53333644823491,204.95100025440652,خدمات دامپزشکی در محل
(1404-01),0.0,174.20822054513414,98.76517168568313,250.87903794163756,خدمات دامپزشکی در محل
(1404-02),0.0,159.2260065349265,82.12236228115255,235.39078946395216,خدمات دامپزشکی در محل
(1404-03),0.0,169.36214644471536,92.80167257449776,246.86869132946347,خدمات دامپزشکی در محل
(1404-04),0.0,189.43414431495498,112.55481696644041,266.3704050682493,خدمات دامپزشکی در محل
(1404-05),0.0,159.4200163686899,82.59011831874422,237.71231371506718,خدمات دامپزشکی در محل
(1404-06),0.0,141.16334922850817,63.97141756793459,218.81491927963074,خدمات دامپزشکی در محل
(1404-07),0.0,163.38515213017502,88.05620446201075,239.72755680871563,خدمات دامپزشکی در محل
(1404-08),0.0,173.15479032480945,97.48157877380078,249.70649629144017,خدمات دامپزشکی در محل
(1404-09),0.0,172.99003263890162,95.69074015745375,251.23403046858166,خدمات دامپزشکی در محل
(1404-10),0.0,180.08022560830935,102.88440504171527,259.5718885273139,خدمات دامپزشکی در محل
(1404-11),0.0,165.39810177624872,86.5948146975591,245.20418132047243,خدمات دامپزشکی در محل
(1404-12),0.0,142.97361539962174,66.85542713119774,220.3193464377712,خدمات دامپزشکی در محل
(1401-01),65.0,64.67494247787339,-8.07767676532731,136.82722724412284,درب ضد سرقت
(1401-02),70.0,69.05026877079541,-9.304701215646642,147.31405005414442,درب ضد سرقت
(1401-03),132.0,130.6020659825883,47.86361560767825,213.746142455523,درب ضد سرقت
(1401-04),139.0,139.45528207625048,60.91232110844603,217.71767806710173,درب ضد سرقت
(1401-05),163.0,162.12901565583311,79.75102705627356,244.29578476209974,درب ضد سرقت
(1401-06),155.0,153.17999324228583,73.6849684059033,234.21040593284266,درب ضد سرقت
(1401-07),109.0,112.91760611983418,38.535008805525344,188.8363564403659,درب ضد سرقت
(1401-08),57.0,97.4078514730981,16.9978078798807,178.40822460530848,درب ضد سرقت
(1401-09),0.0,121.39846529557421,40.40686988409183,201.25419886314512,درب ضد سرقت
(1401-10),0.0,126.28573443063425,45.8599887744193,206.47631592579827,درب ضد سرقت
(1401-11),0.0,128.20830383802937,48.285583535976485,208.51838049735417,درب ضد سرقت
(1401-12),0.0,126.27011672995664,48.33062507916984,204.05969139992555,درب ضد سرقت
(1402-01),0.0,81.25828575423634,-1.6523830777640796,163.9256573656487,درب ضد سرقت
(1402-02),0.0,79.96062980373421,-2.791188406519245,162.7071333031323,درب ضد سرقت
(1402-03),0.0,140.81780687964647,58.126287958595974,223.66773269261424,درب ضد سرقت
(1402-04),0.0,161.33935453010463,78.80242168533033,243.1049460195775,درب ضد سرقت
(1402-05),0.0,175.45263856769577,93.11926802576124,257.7603449078501,درب ضد سرقت
(1402-06),0.0,171.79208161743423,89.63445056415571,254.67688701701286,درب ضد سرقت
(1402-07),0.0,130.9566488118414,50.76465183330419,211.74638489695351,درب ضد سرقت
(1402-08),0.0,61.8679716257177,15.604443770018175,106.25906938462364,درب ضد سرقت
(1401-01),18.0,11.495487696819453,-45.24637636609877,68.2929822659471,سوخت‌ رسانی
(1401-02),39.0,16.134375384207488,-61.00532162727297,93.84959783381922,سوخت‌ رسانی
(1401-03),39.0,12.241738123079438,-78.62403686147799,103.8957353080916,سوخت‌ رسانی
(1401-04),29.0,41.75927577161028,-35.9769964542446,118.63144041650341,سوخت‌ رسانی
(1401-05),62.0,79.04734496321501,-37.6368471263256,197.11964339806002,سوخت‌ رسانی
(1401-06),57.0,38.17397974352735,-57.16585219648804,134.06567848584032,سوخت‌ رسانی
(1401-07),43.0,35.309862771021116,-68.06178766099501,138.93327706911978,سوخت‌ رسانی
(1401-08),66.0,78.47858352512854,-33.87823251037446,190.76593000173494,سوخت‌ رسانی
(1401-09),109.0,91.09081283693108,-33.71750429714029,217.71588417250734,سوخت‌ رسانی
(1401-10),116.0,62.40190185364234,-68.57032210885816,191.2782327203142,سوخت‌ رسانی
(1401-11),81.0,78.12601974099422,-42.64988303396452,198.90424548585437,سوخت‌ رسانی
(1401-12),55.0,61.466523793610236,-47.713015622662006,170.8781623732054,سوخت‌ رسانی
(1402-01),43.0,34.07241895092953,-57.13675336412266,125.49868929814441,سوخت‌ رسانی
(1402-02),53.0,37.8110814800376,-57.67630719965983,133.69731489161302,سوخت‌ رسانی
(1402-03),48.0,30.960394241323293,-82.915304345994,143.36409508804851,سوخت‌ رسانی
(1402-04),98.0,115.63233504859168,-5.693198618530839,237.17109955079033,سوخت‌ رسانی
(1402-05),143.0,136.54903228781143,17.55298289501352,256.3816447122962,سوخت‌ رسانی
(1402-06),23.0,25.41340601714431,-27.2255161189126,77.99223357544304,سوخت‌ رسانی
(1402-07),23.0,20.143781130295377,-43.56537102626373,86.22128360694093,سوخت‌ رسانی
(1402-08),11.0,18.95036134391882,-20.708914485836445,58.40644968529268,سوخت‌ رسانی
(1402-09),40.0,29.002332306553473,-26.432238891251693,85.81742209341715,سوخت‌ رسانی
(1402-10),28.0,18.975907236304888,-42.30606902548721,79.09017067752757,سوخت‌ رسانی
(1402-11),32.0,42.51458535453837,-40.234065571294714,126.38089452634546,سوخت‌ رسانی
(1402-12),40.0,47.54162831224792,-34.24796671200661,129.33686572391076,سوخت‌ رسانی
(1403-01),25.0,32.40275041666539,-28.71228759220156,92.6641908279233,سوخت‌ رسانی
(1403-02),34.0,41.20305605984415,-19.071590348508096,102.35344680336823,سوخت‌ رسانی
(1403-03),39.0,50.52492172407215,-27.269030541968764,129.13575916188813,سوخت‌ رسانی
(1403-04),353.0,355.9266609439652,222.85206184162448,490.4611562362923,سوخت‌ رسانی
(1403-05),516.0,500.0525006948566,367.2533146460452,635.3533414036657,سوخت‌ رسانی
(1403-06),260.0,262.3477584362824,128.4544707895977,397.261594153031,سوخت‌ رسانی
(1403-07),194.0,194.64030834132694,64.59731611705,324.49757651973533,سوخت‌ رسانی
(1403-08),363.0,345.6705954423404,214.53532151290733,476.5159694865882,سوخت‌ رسانی
(1403-09),319.0,341.699706949135,212.75920203246667,470.4234617130267,سوخت‌ رسانی
(1403-10),213.0,228.62721039041648,100.87665297656282,357.92056346934,سوخت‌ رسانی
(1403-11),340.0,326.3432203459249,196.42391499643855,456.8589966977735,سوخت‌ رسانی
(1403-12),313.0,320.5383905809857,191.6174494323619,449.2576820620818,سوخت‌ رسانی
(1404-01),0.0,259.16144801672215,126.58885468960732,394.1705523619134,سوخت‌ رسانی
(1404-02),0.0,305.30442227816843,171.31353373068225,440.291906610184,سوخت‌ رسانی
(1404-03),0.0,219.6144505168731,84.33037068621958,355.26866320684064,سوخت‌ رسانی
(1404-04),0.0,942.9609151948792,806.03885371331,1082.8658165985996,سوخت‌ رسانی
(1404-05),0.0,1191.217689445307,1049.526475907399,1336.333336649655,سوخت‌ رسانی
(1404-06),0.0,595.4974710479796,457.313332910289,731.7180172962238,سوخت‌ رسانی
(1404-07),0.0,414.06695460880644,283.52927993870975,547.3071562116709,سوخت‌ رسانی
(1404-08),0.0,704.3861830929621,563.8488671219504,848.0867552498672,سوخت‌ رسانی
(1404-09),0.0,666.0958006283736,526.0690981408316,810.515741707129,سوخت‌ رسانی
(1404-10),0.0,438.5673830249878,304.5068367893978,578.8960252862391,سوخت‌ رسانی
(1404-11),0.0,596.5598722658046,453.18848595918166,742.5115204817362,سوخت‌ رسانی
(1404-12),0.0,544.1188171883031,402.24372586515307,687.5195382661026,سوخت‌ رسانی
(1401-01),6.0,5.000778285883226,2.556447122284754,7.479795561934289,سیم کشی ارت
(1401-02),6.0,7.421370367677268,3.6542228616626136,11.191361573817705,سیم کشی ارت
(1401-03),10.0,9.714994523722579,4.757518457108768,14.643531738786923,سیم کشی ارت
(1401-04),12.0,10.857812872909513,5.224142489799048,16.28617763956595,سیم کشی ارت
(1401-05),5.0,5.647679866494378,3.264393775749147,8.055481763201042,سیم کشی ارت
(1401-06),9.0,9.30423571941834,4.901831539495194,13.767541166996041,سیم کشی ارت
(1401-07),11.0,10.231590739605203,4.788875661426407,15.789527227482804,سیم کشی ارت
(1401-08),4.0,5.416991071665443,2.8558807023161403,7.90043945422669,سیم کشی ارت
(1401-09),10.0,9.32027182685826,4.965105754435062,13.644161852601743,سیم کشی ارت
(1401-10),8.0,6.711081389088131,2.931149205508271,10.42811123854667,سیم کشی ارت
(1401-11),2.0,2.4401187575810823,1.2349994768488757,3.666112488652448,سیم کشی ارت
(1401-12),10.0,10.619250040850858,5.760968724035096,15.471212404183099,سیم کشی ارت
(1402-01),3.0,3.6632728787837454,1.8061111899230562,5.525572867973049,سیم کشی ارت
(1402-02),3.0,3.253112152183971,1.391865750040095,5.18401448458401,سیم کشی ارت
(1402-03),7.0,7.321743979294572,2.9547627965821652,11.6128399675806,سیم کشی ارت
(1402-04),4.0,4.7216002028063375,2.264364104839789,7.2010764671151515,سیم کشی ارت
(1402-05),11.0,7.788368307473917,4.032882921306639,11.495425924194013,سیم کشی ارت
(1402-06),5.0,5.904735661117391,2.766778944259939,8.948274495545533,سیم کشی ارت
(1402-07),2.0,2.0917557705061247,0.8109845892911123,3.3369940833474963,سیم کشی ارت
(1402-08),6.0,6.47285787693799,3.343015691985304,9.585609383330624,سیم کشی ارت
(1402-09),4.0,4.264617148001896,1.815623824709051,6.734703859092697,سیم کشی ارت
(1402-10),7.0,6.5570191775506155,2.786906556024997,10.304052761906759,سیم کشی ارت
(1402-11),5.0,5.161418491303546,2.127350500292363,8.243090502495473,سیم کشی ارت
(1402-12),8.0,8.571315202234068,4.18862409117886,12.882884097959074,سیم کشی ارت
(1403-01),4.0,4.375876431042587,1.8977919090796949,6.872552507636934,سیم کشی ارت
(1403-02),8.0,5.970877329338082,2.4047124882674584,9.649361613508223,سیم کشی ارت
(1403-03),8.0,8.298983793608427,3.3412274332199616,13.203634584432006,سیم کشی ارت
(1403-04),7.0,7.302845380159638,3.049013281547724,11.698139997416533,سیم کشی ارت
(1403-05),11.0,13.566272875606385,7.3958603092590485,19.76651386080778,سیم کشی ارت
(1403-06),8.0,6.590028297179906,3.5262447059211177,9.742721582180621,سیم کشی ارت
(1403-07),5.0,5.508772207047172,2.3143158399738084,8.667287577291994,سیم کشی ارت
(1403-08),16.0,14.603331485934074,7.704901062502283,21.436367088803063,سیم کشی ارت
(1403-09),5.0,5.356586198024507,2.243740292044543,8.489864934657197,سیم کشی ارت
(1403-10),11.0,12.69179286921527,5.894580420616934,19.486947934542698,سیم کشی ارت
(1403-11),14.0,13.64179355738576,6.17115957509349,21.02955008041755,سیم کشی ارت
(1403-12),22.0,20.649906740134792,11.40457307732427,29.885576004068618,سیم کشی ارت
(1404-01),0.0,36.6069764993454,17.52136765178107,55.51565000677314,سیم کشی ارت
(1404-02),0.0,35.61946168313064,16.189125916959387,54.75487651076961,سیم کشی ارت
(1404-03),0.0,34.7669280661161,15.67803145535059,54.031209914909134,سیم کشی ارت
(1404-04),0.0,37.53114001132023,18.454600664411448,56.64260746319667,سیم کشی ارت
(1404-05),0.0,42.81090764495358,23.59727543627866,62.15919031114164,سیم کشی ارت
(1404-06),0.0,42.69822376544338,23.523959089518723,61.75666188956927,سیم کشی ارت
(1404-07),0.0,35.01190248521154,16.500764036148887,53.53229587310135,سیم کشی ارت
(1404-08),0.0,43.02537061158787,24.48034281253924,61.674524425189006,سیم کشی ارت
(1404-09),0.0,37.470705133267856,18.769090379182714,56.06222235082067,سیم کشی ارت
(1404-10),0.0,36.68578565973993,18.212554743324,55.29918387915303,سیم کشی ارت
(1404-11),0.0,37.7880714798866,19.07341275011433,55.956373339668566,سیم کشی ارت
(1404-12),0.0,43.4141360092503,25.644898728245344,61.391334332081065,سیم کشی ارت
(1401-01),35.0,45.52002017972634,17.305765403927005,74.27682727238656,فیزیوتراپی در منزل
(1401-02),73.0,64.17822918314809,31.65159050064387,96.70860576890786,فیزیوتراپی در منزل
(1401-03),62.0,63.301003230045794,26.390606222491492,100.80906181087596,فیزیوتراپی در منزل
(1401-04),55.0,56.54427746291085,20.903311700850704,92.59480641780357,فیزیوتراپی در منزل
(1401-05),63.0,58.934431199567136,24.85055719755792,92.69243168371221,فیزیوتراپی در منزل
(1401-06),46.0,49.13135839756161,14.931854203681324,82.68642681227256,فیزیوتراپی در منزل
(1401-07),42.0,42.09206680821082,14.678420291624768,68.82877800303919,فیزیوتراپی در منزل
(1401-08),38.0,36.262251132931894,8.826057204129746,63.67140812485325,فیزیوتراپی در منزل
(1401-09),28.0,28.131958659498707,3.298729551339997,52.85070429253015,فیزیوتراپی در منزل
(1401-10),26.0,24.428921288599703,2.5393025699001837,46.33122249936465,فیزیوتراپی در منزل
(1401-11),28.0,24.88867247015182,2.676782714419454,46.944405888365964,فیزیوتراپی در منزل
(1401-12),38.0,34.95246637558124,11.997503363495351,58.180683167037365,فیزیوتراپی در منزل
(1402-01),46.0,43.13406169595807,8.732002214105455,76.79216387606117,فیزیوتراپی در منزل
(1402-02),38.0,37.58857472334209,11.620488866094393,63.88155451052854,فیزیوتراپی در منزل
(1402-03),16.0,22.566745074004572,4.951876175184062,40.485183529172446,فیزیوتراپی در منزل
(1402-04),17.0,20.713363061028517,2.8255021809903202,38.246207605179414,فیزیوتراپی در منزل
(1402-05),20.0,22.83432334153863,3.8889927406247224,41.918780270244426,فیزیوتراپی در منزل
(1402-06),18.0,12.557364154022027,0.40067534301414737,24.72181083376642,فیزیوتراپی در منزل
(1402-07),13.0,14.238853765672829,0.5390942638150636,27.795941470216,فیزیوتراپی در منزل
(1402-08),15.0,17.629915932347142,-0.3389822588517588,35.25681150743079,فیزیوتراپی در منزل
(1402-09),14.0,12.712146775805067,-0.7924461875596318,26.287826600032385,فیزیوتراپی در منزل
(1402-10),14.0,15.607919787889227,-2.106065210498911,33.560503854521585,فیزیوتراپی در منزل
(1402-11),21.0,22.62070453867689,-0.6901971775753525,45.78805586528812,فیزیوتراپی در منزل
(1402-12),25.0,25.305965825980632,6.116452930307548,44.46427458678463,فیزیوتراپی در منزل
(1403-01),27.0,24.438779955168325,2.4856215480522295,46.10360431953,فیزیوتراپی در منزل
(1403-02),35.0,37.986973755349446,10.80727537069009,64.91318971529748,فیزیوتراپی در منزل
(1403-03),35.0,31.109991287142126,6.792081405554354,55.73467398745615,فیزیوتراپی در منزل
(1403-04),40.0,38.53867844864212,6.030662950501183,70.96919543334305,فیزیوتراپی در منزل
(1403-05),34.0,33.10382606021498,7.3345503496007645,58.500655054060914,فیزیوتراپی در منزل
(1403-06),24.0,25.819846574483364,2.686554450208597,49.212931346096674,فیزیوتراپی در منزل
(1403-07),21.0,26.989398476399117,3.726089369562228,50.31112113990254,فیزیوتراپی در منزل
(1403-08),0.0,44.56375257264778,3.4395603725657207,85.5256310639298,فیزیوتراپی در منزل
(1403-09),0.0,41.48933424896647,1.031302531183259,82.85438611081065,فیزیوتراپی در منزل
(1403-10),0.0,40.647614098029756,-0.8486242552910529,81.23307071643059,فیزیوتراپی در منزل
(1403-11),0.0,42.59285571604437,1.893423759820775,83.7225478020622,فیزیوتراپی در منزل
(1403-12),0.0,59.21993049219737,17.970410147831082,100.40515708229655,فیزیوتراپی در منزل
(1404-01),0.0,53.42773959523322,11.04113684215731,95.7305072994614,فیزیوتراپی در منزل
(1404-02),0.0,64.75891769826113,21.95730807406537,106.81580465694532,فیزیوتراپی در منزل
(1404-03),0.0,59.148466767770564,17.032543010992075,101.63675801039327,فیزیوتراپی در منزل
(1404-04),0.0,55.09412409543688,12.604202781095411,97.82905494515855,فیزیوتراپی در منزل
(1404-05),0.0,60.118658842318915,18.051601898082783,102.47222779436179,فیزیوتراپی در منزل
