shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label
(1402-12),127.0,113.87292026320227,41.26411436884112,187.7412938516196,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,13.127079736797725,85.73588563115888,60.74129385161959,yhat_diff
(1403-01),68.0,74.15004398998546,10.983453746119666,136.9976004711403,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,6.150043989985463,57.016546253880335,68.99760047114029,yhat_diff
(1403-02),133.0,122.1970062087338,41.96426749358911,201.96209227802325,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,10.802993791266204,91.03573250641088,68.96209227802325,yhat_diff
(1403-03),116.0,129.0381949706476,50.9585494134015,207.721448710754,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,13.038194970647595,65.0414505865985,91.721448710754,yhat_diff
(1403-04),139.0,143.20625919948768,61.81677928425083,222.18593597547223,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,4.2062591994876755,77.18322071574917,83.18593597547223,yhat_diff
(1403-05),156.0,163.17692944174777,82.16933996819044,244.87251216260145,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,7.176929441747774,73.83066003180956,88.87251216260145,yhat_diff
(1403-06),126.0,138.25056878840292,59.75641216556324,216.3466389883089,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,12.250568788402916,66.24358783443677,90.34663898830891,yhat_diff
(1403-07),170.0,158.7307402302511,80.18512173523806,236.807154634114,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,11.269259769748913,89.81487826476194,66.807154634114,yhat_diff
(1403-08),119.0,126.66825631295966,51.20130977978313,202.1105906723848,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,7.668256312959656,67.79869022021687,83.1105906723848,yhat_diff
(1403-09),102.0,114.3224813275418,41.50234182206205,186.93701198391625,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,12.322481327541794,60.49765817793795,84.93701198391625,yhat_diff
(1403-10),147.0,148.2205950444581,69.08428722806852,226.8102219643163,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,1.2205950444580935,77.91571277193148,79.8102219643163,yhat_diff
(1403-11),146.0,139.32700788954793,61.84759261726607,217.0636555718984,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,6.672992110452071,84.15240738273393,71.06365557189841,yhat_diff
(1403-12),142.0,139.49889447809048,61.10762184768477,217.9962032563316,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,2.5011055219095226,80.89237815231523,75.9962032563316,yhat_diff
(1404-01),0.0,115.09605551447966,34.06405861682336,196.1683493292944,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,115.09605551447966,34.06405861682336,196.1683493292944,yhat_low_diff
(1404-02),0.0,139.51057298897263,58.04637241345528,219.81537468774115,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,139.51057298897263,58.04637241345528,219.81537468774115,yhat_low_diff
(1404-03),0.0,151.35308927107565,70.5593635632354,232.49860216341176,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,151.35308927107565,70.5593635632354,232.49860216341176,yhat_low_diff
(1404-04),0.0,160.83315159400456,78.85453310661927,242.31260518342737,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,160.83315159400456,78.85453310661927,242.31260518342737,yhat_low_diff
(1404-05),0.0,181.81330355125675,100.79816440546672,261.96745105118555,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,181.81330355125675,100.79816440546672,261.96745105118555,yhat_low_diff
(1404-06),0.0,160.0271752183713,78.83196068440334,240.0590220546065,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,160.0271752183713,78.83196068440334,240.0590220546065,yhat_low_diff
(1404-07),0.0,174.52635080504714,96.80247831326108,252.6620917535082,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,174.52635080504714,96.80247831326108,252.6620917535082,yhat_low_diff
(1404-08),0.0,148.47283760443048,70.05482819786154,226.44610889244453,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,148.47283760443048,70.05482819786154,226.44610889244453,yhat_low_diff
(1404-09),0.0,139.12470522397467,60.712904700750606,216.68223547859307,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,139.12470522397467,60.712904700750606,216.68223547859307,yhat_low_diff
(1404-10),0.0,165.44440687168458,86.74693671071932,243.08008002957763,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,165.44440687168458,86.74693671071932,243.08008002957763,yhat_low_diff
(1404-11),0.0,156.6413515943504,79.03335477300499,234.58036773955465,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,156.6413515943504,79.03335477300499,234.58036773955465,yhat_low_diff
(1404-12),0.0,150.94872430275896,76.14067577437358,226.17560498550023,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,150.94872430275896,76.14067577437358,226.17560498550023,yhat_low_diff
(1401-09),22.0,25.47307437193253,-5.609962790015065,55.93449010352575,نصب و تعمیر بالابر,برقکاری,3.4730743719325297,27.609962790015064,33.93449010352575,yhat_diff
(1401-10),30.0,25.74446788778764,-13.379349329650791,64.8020508471478,نصب و تعمیر بالابر,برقکاری,4.255532112212361,43.37934932965079,34.8020508471478,yhat_diff
(1401-11),30.0,27.068797009589947,-9.735239681821728,64.465286047875,نصب و تعمیر بالابر,برقکاری,2.9312029904100534,39.735239681821724,34.465286047875,yhat_diff
